rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
0.522166,0.971696,0.473268,0.518807,inf,0.05351,-0.130285,0.138153,0.602474,-0.182462,,0.978644,DO_mg.L,train,4,rnn,0,1,100
1.630866,0.562207,1.738046,1.78522,inf,-0.11771,-0.313062,0.703869,-13.611288,-1.035496,,0.785482,DO_mg.L,val,4,rnn,0,1,100
0.451682,0.978822,0.421765,0.507578,inf,0.054829,-0.090997,0.161956,0.684287,-0.13183,,0.985834,DO_mg.L,train,4,rnn,0,2,100
1.609924,0.573378,1.70904,1.983901,inf,-0.118388,-0.590098,0.82101,-13.127671,-1.513777,,0.785856,DO_mg.L,val,4,rnn,0,2,100
0.545748,0.965823,0.547642,0.590474,inf,0.044162,-0.176236,0.177316,0.454118,-0.066556,,0.975768,DO_mg.L,train,4,rnn,1,1,100
1.600221,0.733326,2.226355,1.561241,inf,-0.027348,-1.677641,0.955192,-7.583257,-5.831569,,0.797642,DO_mg.L,val,4,rnn,1,1,100
0.455166,0.976226,0.568613,0.528354,inf,-0.033861,-0.251041,0.091583,0.41151,0.146048,,0.972685,DO_mg.L,train,4,rnn,1,2,100
1.66729,0.710504,2.289297,2.271478,inf,-0.125955,-1.769197,1.396321,-8.075438,-13.460982,,0.762596,DO_mg.L,val,4,rnn,1,2,100
0.495308,0.974651,0.506782,0.554612,inf,0.01131,-0.164178,0.169273,0.54675,-0.250163,,0.977767,DO_mg.L,train,4,rnn,2,1,100
1.607115,0.594002,1.65911,2.286111,inf,0.459618,-0.740525,1.628156,-7.341047,-6.797191,,0.782784,DO_mg.L,val,4,rnn,2,1,100
0.454042,0.978699,0.44366,0.503926,inf,0.056958,-0.150814,0.168451,0.652627,-0.032096,,0.979026,DO_mg.L,train,4,rnn,2,2,100
1.638576,0.577951,1.793145,2.127206,inf,0.373733,-0.925731,1.529346,-8.743191,-5.750912,,0.785175,DO_mg.L,val,4,rnn,2,2,100
0.522276,0.968285,0.525973,0.475718,inf,0.043093,-0.243418,0.18042,0.517663,0.223921,,0.974017,DO_mg.L,train,4,rnn,3,1,100
1.956799,0.6293,2.245578,1.574529,inf,0.034649,-1.902188,0.935787,-7.918493,-4.881378,,0.764291,DO_mg.L,val,4,rnn,3,1,100
0.448286,0.976634,0.415131,0.449096,inf,0.104497,-0.029268,0.18511,0.699535,0.308352,,0.975355,DO_mg.L,train,4,rnn,3,2,100
2.085103,0.579094,2.772023,1.982524,inf,-0.115715,-2.195091,0.906376,-12.590299,-8.324263,,0.765128,DO_mg.L,val,4,rnn,3,2,100
0.532538,0.96947,0.482836,0.639204,inf,0.0891,0.039729,0.290356,0.541489,-0.890591,,0.976089,DO_mg.L,train,4,rnn,4,1,100
1.940521,0.498341,2.117035,1.580022,inf,-0.00799,-1.553459,0.477728,-4.393135,-3.845157,,0.757109,DO_mg.L,val,4,rnn,4,1,100
0.433278,0.979791,0.382145,0.458258,inf,0.072672,0.005041,0.157331,0.712785,0.028286,,0.985207,DO_mg.L,train,4,rnn,4,2,100
2.084401,0.421192,2.15792,2.878221,inf,0.341767,-1.476872,2.069932,-4.603457,-15.077924,,0.701423,DO_mg.L,val,4,rnn,4,2,100
0.580122,0.960204,0.513395,0.841513,inf,0.121411,-0.072837,0.343533,0.544374,-0.264671,,0.969723,DO_mg.L,train,4,rnn,5,1,100
1.708155,0.725031,1.180179,2.054437,inf,0.335613,-0.970847,1.322038,-1.952951,-5554074.659644,,0.850062,DO_mg.L,val,4,rnn,5,1,100
0.44606,0.976472,0.487046,0.603914,inf,-0.048786,-0.235887,0.262183,0.589943,0.348662,,0.970115,DO_mg.L,train,4,rnn,5,2,100
1.762671,0.7072,1.558193,1.999731,inf,0.200666,-1.37867,1.214213,-4.147577,-5262223.892662,,0.836247,DO_mg.L,val,4,rnn,5,2,100
0.553974,0.96318,0.556974,0.606539,inf,0.057269,-0.162473,0.168839,0.462314,0.39889,,0.979431,DO_mg.L,train,4,rnn,6,1,100
1.944297,0.615085,1.679076,2.574872,inf,0.503381,-1.040318,1.893304,-5.391807,-10903.020205,,0.760542,DO_mg.L,val,4,rnn,6,1,100
0.475696,0.972851,0.467946,0.445489,inf,-0.120304,-0.085409,-0.132098,0.620466,0.675727,,0.96284,DO_mg.L,train,4,rnn,6,2,100
1.874615,0.64218,1.683824,2.023551,inf,0.181781,-1.134662,1.317383,-5.428001,-6733.479066,,0.815194,DO_mg.L,val,4,rnn,6,2,100
0.531513,0.967505,0.456665,0.736193,inf,0.121415,-0.060294,0.295923,0.648178,-0.077235,,0.96697,DO_mg.L,train,4,rnn,7,1,100
1.610616,0.734837,1.429766,2.403062,inf,0.192782,-0.851722,1.654748,-3.579014,-3766.022994,,0.821265,DO_mg.L,val,4,rnn,7,1,100
0.413862,0.980299,0.411115,0.492737,inf,0.033366,-0.09199,0.169746,0.714862,0.517433,,0.986655,DO_mg.L,train,4,rnn,7,2,100
1.683883,0.710164,1.258241,2.281017,inf,0.143903,-0.602317,1.398897,-2.54625,-3393.107975,,0.846173,DO_mg.L,val,4,rnn,7,2,100
0.54903,0.96693,0.435933,0.648948,inf,0.079006,-0.020395,0.188961,0.654792,-0.542292,,0.979605,DO_mg.L,train,4,rnn,8,1,100
1.819203,0.60578,1.673732,1.822812,inf,-0.18586,-0.695777,0.925406,-4.337261,-4.946365,,0.805208,DO_mg.L,val,4,rnn,8,1,100
0.469131,0.975855,0.481589,0.432672,inf,-0.033152,-0.240428,0.04206,0.578698,0.314411,,0.983843,DO_mg.L,train,4,rnn,8,2,100
1.931885,0.555431,2.087559,1.27792,inf,-0.448255,-0.996432,0.207443,-7.302788,-1.922636,,0.770473,DO_mg.L,val,4,rnn,8,2,100
0.501635,0.97075,0.522826,0.466594,inf,-0.020326,-0.08875,0.082361,0.504636,0.222488,,0.984985,DO_mg.L,train,4,rnn,9,1,100
1.737239,0.677409,1.926295,1.539528,inf,-0.322055,-1.630398,0.377362,-5.980433,-4.05105,,0.828749,DO_mg.L,val,4,rnn,9,1,100
0.453991,0.976043,0.613968,0.370911,inf,0.019801,-0.152103,0.101436,0.316874,0.508675,,0.982828,DO_mg.L,train,4,rnn,9,2,100
1.818162,0.646656,2.407701,1.475984,inf,-0.555263,-2.14387,0.245027,-9.90541,-3.64269,,0.815226,DO_mg.L,val,4,rnn,9,2,100
0.493847,0.974683,0.44442,0.660335,inf,0.038893,-0.035733,0.16565,0.649459,-0.915598,,0.984274,DO_mg.L,train,4,rnn,0,1,200
1.614555,0.57092,1.608625,2.17545,inf,-0.113245,-0.576395,0.883291,-11.516289,-2.02263,,0.786398,DO_mg.L,val,4,rnn,0,1,200
0.440084,0.979895,0.461193,0.439255,inf,-0.049593,-0.235216,0.154183,0.6225,0.152365,,0.975111,DO_mg.L,train,4,rnn,0,2,200
1.648922,0.552459,1.782816,1.676753,inf,-0.347355,-0.492698,0.558046,-14.37373,-0.795663,,0.784349,DO_mg.L,val,4,rnn,0,2,200
0.503773,0.970878,0.393265,0.478759,inf,0.01798,-0.025517,-0.004812,0.718502,0.298842,,0.971833,DO_mg.L,train,4,rnn,1,1,200
1.513732,0.761374,1.78582,1.424476,inf,0.104668,-1.241249,0.712833,-4.522537,-4.687099,,0.845609,DO_mg.L,val,4,rnn,1,1,200
0.410587,0.980655,0.456361,0.348548,inf,-0.133807,-0.292264,0.035482,0.620927,0.628372,,0.965596,DO_mg.L,train,4,rnn,1,2,200
1.615398,0.728244,2.064358,1.700554,inf,-0.359213,-1.605031,0.906239,-6.379607,-7.105156,,0.801117,DO_mg.L,val,4,rnn,1,2,200
0.491603,0.975029,0.457587,0.462457,inf,0.030617,-0.074193,0.070047,0.630477,0.13078,,0.985058,DO_mg.L,train,4,rnn,2,1,200
1.768104,0.508588,1.643489,2.346911,inf,0.525191,-0.594879,1.854029,-7.184719,-7.217445,,0.758876,DO_mg.L,val,4,rnn,2,1,200
0.430913,0.980814,0.422684,0.464328,inf,0.069715,-0.033752,0.180099,0.684698,0.123732,,0.984648,DO_mg.L,train,4,rnn,2,2,200
1.63506,0.57976,1.838749,2.406259,inf,0.320254,-0.826753,1.680716,-9.245076,-7.638299,,0.766043,DO_mg.L,val,4,rnn,2,2,200
0.454399,0.975993,0.507942,0.403196,inf,-0.06968,-0.148223,0.034453,0.550167,0.442505,,0.983178,DO_mg.L,train,4,rnn,3,1,200
2.190468,0.535481,2.818137,1.605322,inf,-0.229886,-2.251561,0.489009,-13.046222,-5.113674,,0.755015,DO_mg.L,val,4,rnn,3,1,200
0.427219,0.978779,0.440739,0.446335,inf,0.050336,-0.140342,0.139255,0.661322,0.316828,,0.976733,DO_mg.L,train,4,rnn,3,2,200
2.01035,0.608733,2.363454,1.582344,inf,-0.250146,-1.874051,0.301197,-8.879379,-4.939907,,0.806217,DO_mg.L,val,4,rnn,3,2,200
0.467019,0.976521,0.393803,0.469251,inf,0.043092,-0.07332,0.176292,0.694994,-0.018893,,0.984287,DO_mg.L,train,4,rnn,4,1,200
1.995543,0.46949,2.037892,1.671551,inf,0.2531,-1.511647,0.655444,-3.997441,-4.422768,,0.742525,DO_mg.L,val,4,rnn,4,1,200
0.444122,0.978766,0.38378,0.519497,inf,0.044654,-0.104217,0.161929,0.710322,-0.248776,,0.986,DO_mg.L,train,4,rnn,4,2,200
1.853935,0.54211,1.846364,1.989329,inf,0.174168,-1.51519,1.253081,-3.102231,-6.680597,,0.767117,DO_mg.L,val,4,rnn,4,2,200
0.483243,0.972386,0.455753,0.668884,inf,-0.01691,-0.157922,0.314632,0.640942,0.200979,,0.964238,DO_mg.L,train,4,rnn,5,1,200
1.711815,0.723851,1.528853,2.045391,inf,0.016989,-1.282537,1.369827,-3.955549,-5505268.521321,,0.839452,DO_mg.L,val,4,rnn,5,1,200
0.538417,0.96572,0.459159,0.913563,inf,0.110433,-0.242996,0.441091,0.635556,-0.490504,,0.950428,DO_mg.L,train,4,rnn,5,2,200
1.775188,0.703026,1.301212,2.234107,inf,0.487159,-1.089526,1.46614,-2.589686,-6568009.865108,,0.820801,DO_mg.L,val,4,rnn,5,2,200
0.459706,0.974645,0.454406,0.57872,inf,0.055117,-0.07745,0.077296,0.642111,0.452766,,0.98506,DO_mg.L,train,4,rnn,6,1,200
1.957213,0.609954,1.802347,2.382573,inf,0.372406,-1.121352,1.564962,-6.364773,-9335.152677,,0.788958,DO_mg.L,val,4,rnn,6,1,200
0.494061,0.970714,0.552849,0.5223,inf,0.061937,-0.08925,0.175195,0.470248,0.554267,,0.981687,DO_mg.L,train,4,rnn,6,2,200
2.041372,0.575689,1.44231,2.498656,inf,0.621547,-0.956632,1.720947,-3.716284,-10267.056926,,0.752292,DO_mg.L,val,4,rnn,6,2,200
0.44966,0.976743,0.495346,0.46333,inf,-0.064322,-0.240141,0.066076,0.586051,0.573314,,0.981458,DO_mg.L,train,4,rnn,7,1,200
1.743583,0.689248,1.66941,2.187351,inf,-0.058661,-1.111712,1.392172,-5.242633,-3120.083233,,0.824238,DO_mg.L,val,4,rnn,7,1,200
0.453527,0.976341,0.437887,0.68216,inf,-0.028226,-0.223652,0.241732,0.676516,0.075089,,0.965737,DO_mg.L,train,4,rnn,7,2,200
1.765601,0.68135,1.423099,2.581579,inf,-0.049017,-0.942285,1.738088,-3.536409,-4346.495716,,0.818057,DO_mg.L,val,4,rnn,7,2,200
0.482629,0.974446,0.523584,0.47179,inf,-0.089223,-0.29636,0.074169,0.502019,0.184839,,0.971989,DO_mg.L,train,4,rnn,8,1,200
1.933461,0.554706,2.091762,1.563196,inf,-0.457027,-1.04699,0.636266,-7.336251,-3.373151,,0.778112,DO_mg.L,val,4,rnn,8,1,200
0.3975,0.982665,0.392371,0.400683,inf,0.017907,0.016801,0.048191,0.720337,0.412038,,0.986575,DO_mg.L,train,4,rnn,8,2,200
1.792161,0.617413,1.99613,1.559348,inf,-0.306627,-0.886771,0.577776,-6.591437,-3.351646,,0.804945,DO_mg.L,val,4,rnn,8,2,200
0.446584,0.976818,0.439199,0.429298,inf,0.084134,0.018908,0.213435,0.650432,0.341816,,0.980504,DO_mg.L,train,4,rnn,9,1,200
1.866207,0.627735,2.297756,1.652178,inf,-0.405663,-2.045713,0.770253,-8.932189,-4.817282,,0.790759,DO_mg.L,val,4,rnn,9,1,200
0.451449,0.97631,0.467641,0.398548,inf,0.123493,0.040627,0.077344,0.603691,0.432731,,0.973958,DO_mg.L,train,4,rnn,9,2,200
1.752894,0.671569,1.753876,1.758088,inf,-0.287125,-1.533637,0.731445,-4.786748,-5.587003,,0.826431,DO_mg.L,val,4,rnn,9,2,200
1.061766,0.882973,1.305521,1.051489,inf,0.047768,-0.92438,0.590969,-2.024958,-3.857195,,0.912667,DO_mg.L,train,5,rnn,0,1,10
1.427716,0.664482,1.225171,1.965621,inf,0.055155,-0.615252,1.124588,-6.26038,-1.467666,,0.798978,DO_mg.L,val,5,rnn,0,1,10
0.90406,0.915156,1.099073,0.759943,inf,-0.097752,-0.724895,0.323995,-1.143901,-1.537102,,0.945238,DO_mg.L,train,5,rnn,0,2,10
1.540421,0.609419,1.699413,1.63957,inf,-0.210627,-1.108692,0.374677,-12.968952,-0.716907,,0.804748,DO_mg.L,val,5,rnn,0,2,10
1.036738,0.876663,1.203538,1.258556,inf,-0.100919,-0.820252,0.695724,-1.636483,-3.84538,,0.897789,DO_mg.L,train,5,rnn,1,1,10
1.729932,0.688342,2.701665,1.802757,inf,-0.144449,-2.061041,1.158126,-11.639401,-8.108673,,0.769259,DO_mg.L,val,5,rnn,1,1,10
0.847335,0.917612,0.974129,0.831966,inf,-0.021356,-0.588536,0.377071,-0.727182,-1.117355,,0.945218,DO_mg.L,train,5,rnn,1,2,10
1.614002,0.728713,2.006365,2.373396,inf,0.194974,-1.524587,1.509984,-5.970813,-14.787776,,0.757464,DO_mg.L,val,5,rnn,1,2,10
1.085451,0.878261,1.601576,1.09052,inf,-0.1316,-1.134032,0.547688,-3.526789,-3.833417,,0.906867,DO_mg.L,train,5,rnn,2,1,10
1.521097,0.636299,1.523963,1.512463,inf,0.079357,-1.009682,1.059203,-6.037514,-2.412818,,0.809875,DO_mg.L,val,5,rnn,2,1,10
0.91662,0.913186,1.009231,1.051855,inf,0.063831,-0.552219,0.439173,-0.797529,-3.49675,,0.945337,DO_mg.L,train,5,rnn,2,2,10
1.604062,0.595543,1.307849,1.637287,inf,0.311346,-0.641562,0.695087,-4.18305,-2.999381,,0.801031,DO_mg.L,val,5,rnn,2,2,10
0.967807,0.891096,1.211341,1.109069,inf,0.00216,-0.787977,0.631757,-1.558331,-3.218173,,0.914006,DO_mg.L,train,5,rnn,3,1,10
2.109542,0.56917,2.00666,2.232643,inf,-0.114897,-1.520201,1.186046,-6.121685,-10.825411,,0.786704,DO_mg.L,val,5,rnn,3,1,10
0.845064,0.916968,0.946051,0.885652,inf,0.017554,-0.517058,0.432317,-0.560459,-1.689887,,0.946337,DO_mg.L,train,5,rnn,3,2,10
1.930883,0.639054,2.275851,1.909121,inf,-0.152336,-1.762508,1.042677,-8.160581,-7.646582,,0.817939,DO_mg.L,val,5,rnn,3,2,10
1.030449,0.885693,1.252492,1.142499,inf,-0.018329,-0.884353,0.57794,-2.085323,-5.03991,,0.914085,DO_mg.L,train,5,rnn,4,1,10
2.223161,0.341564,3.356342,1.59487,inf,-0.567536,-2.717852,0.191343,-12.555564,-3.936652,,0.693101,DO_mg.L,val,5,rnn,4,1,10
0.834706,0.924996,0.916222,0.9909,inf,-0.00742,-0.47198,0.454137,-0.651018,-3.543375,,0.943666,DO_mg.L,train,5,rnn,4,2,10
2.434376,0.210509,3.690342,2.199077,inf,-0.333987,-3.048219,1.220937,-15.387717,-8.385611,,0.614503,DO_mg.L,val,5,rnn,4,2,10
1.042135,0.871574,1.112948,1.282519,inf,0.142283,-0.64816,0.703149,-1.141189,-1.937541,,0.9143,DO_mg.L,train,5,rnn,5,1,10
1.838402,0.6815,1.487872,1.807658,inf,0.116308,-1.24471,0.933542,-3.693445,-4299899.973554,,0.837098,DO_mg.L,val,5,rnn,5,1,10
0.872121,0.910059,1.084608,0.917969,inf,-0.009841,-0.602456,0.454484,-1.033529,-0.504917,,0.947369,DO_mg.L,train,5,rnn,5,2,10
1.790232,0.697972,1.835483,1.856721,inf,0.066671,-1.575099,1.093542,-6.142686,-4536484.964752,,0.841529,DO_mg.L,val,5,rnn,5,2,10
0.998121,0.880473,1.189202,1.357339,inf,0.081062,-0.786946,0.720129,-1.451155,-2.010317,,0.906015,DO_mg.L,train,5,rnn,6,1,10
1.68988,0.709228,1.312712,2.18355,inf,0.351123,-1.010382,1.559232,-2.906803,-7840.546458,,0.810338,DO_mg.L,val,5,rnn,6,1,10
0.868029,0.9096,1.001879,1.059522,inf,0.002523,-0.638237,0.500432,-0.739764,-0.834236,,0.940107,DO_mg.L,train,5,rnn,6,2,10
2.121738,0.541622,1.619173,2.307241,inf,0.48189,-1.193029,1.644163,-4.943871,-8754.108153,,0.747661,DO_mg.L,val,5,rnn,6,2,10
0.984102,0.888605,1.129726,1.26533,inf,0.101748,-0.659749,0.751457,-1.153153,-2.182254,,0.915476,DO_mg.L,train,5,rnn,7,1,10
1.689412,0.708257,1.222453,2.372973,inf,0.389779,-0.729795,1.673276,-2.347388,-3672.279083,,0.811816,DO_mg.L,val,5,rnn,7,1,10
0.868605,0.913218,1.028597,1.007903,inf,0.003024,-0.492822,0.513279,-0.784921,-1.019132,,0.936824,DO_mg.L,train,5,rnn,7,2,10
1.884872,0.636845,2.069502,2.480358,inf,-0.143091,-1.264378,1.727237,-8.593424,-4012.25869,,0.795246,DO_mg.L,val,5,rnn,7,2,10
1.010012,0.888084,1.366705,1.018459,inf,-0.048828,-0.970572,0.352927,-2.393049,-2.798691,,0.932231,DO_mg.L,train,5,rnn,8,1,10
1.666635,0.66913,1.704907,1.277931,inf,-0.310631,-1.07081,0.502033,-4.537936,-1.922688,,0.82621,DO_mg.L,val,5,rnn,8,1,10
0.890154,0.91307,1.05456,1.008166,inf,0.040159,-0.660875,0.562195,-1.020149,-2.722296,,0.927003,DO_mg.L,train,5,rnn,8,2,10
1.847621,0.593367,2.178656,1.302298,inf,-0.720247,-1.37378,0.443574,-8.043231,-2.035208,,0.791082,DO_mg.L,val,5,rnn,8,2,10
0.990796,0.885893,1.114567,1.051546,inf,0.068378,-0.611456,0.518759,-1.25124,-2.948977,,0.930695,DO_mg.L,train,5,rnn,9,1,10
1.735637,0.678004,2.572953,1.815807,inf,-0.100806,-2.185874,0.716486,-11.453761,-6.02661,,0.804916,DO_mg.L,val,5,rnn,9,1,10
0.851573,0.915708,1.019742,0.718988,inf,-0.086907,-0.666392,0.153979,-0.884471,-0.846171,,0.954109,DO_mg.L,train,5,rnn,9,2,10
1.611397,0.722452,2.206389,1.614924,inf,-0.30457,-1.939682,0.729742,-8.158007,-4.5579,,0.810292,DO_mg.L,val,5,rnn,9,2,10
0.518173,0.972127,0.573573,0.517799,inf,-0.066673,-0.332388,0.152107,0.416113,-0.177872,,0.969031,DO_mg.L,train,5,rnn,0,1,100
1.737318,0.503189,1.675684,2.251715,inf,-0.079702,-0.571879,0.953644,-12.581575,-2.238274,,0.753453,DO_mg.L,val,5,rnn,0,1,100
0.446454,0.979309,0.470048,0.442922,inf,-0.070947,-0.164985,0.103835,0.607864,0.138152,,0.983141,DO_mg.L,train,5,rnn,0,2,100
1.696029,0.526523,1.746112,2.171132,inf,-0.162056,-0.754657,0.796366,-13.747218,-2.010642,,0.758294,DO_mg.L,val,5,rnn,0,2,100
0.518246,0.96918,0.47635,0.690488,inf,0.01612,-0.222741,0.18184,0.586992,-0.458463,,0.971238,DO_mg.L,train,5,rnn,1,1,100
1.701169,0.698619,2.194042,1.548086,inf,-0.136237,-1.693935,0.742172,-7.335916,-5.716926,,0.805561,DO_mg.L,val,5,rnn,1,1,100
0.443012,0.977479,0.375997,0.592747,inf,-0.034421,-0.104832,0.22998,0.74268,-0.074785,,0.976827,DO_mg.L,train,5,rnn,1,2,100
1.570627,0.743099,1.831865,2.024265,inf,0.069339,-1.395812,1.132601,-4.810991,-10.484589,,0.798949,DO_mg.L,val,5,rnn,1,2,100
0.501851,0.973977,0.489445,0.626986,inf,0.040576,-0.175484,0.217442,0.577232,-0.59773,,0.970645,DO_mg.L,train,5,rnn,2,1,100
1.556478,0.619183,1.652754,2.282771,inf,0.322493,-0.649277,1.82814,-7.277267,-6.774425,,0.778665,DO_mg.L,val,5,rnn,2,1,100
0.451169,0.978968,0.408853,0.520056,inf,0.066777,-0.002134,0.130832,0.704995,-0.099229,,0.985316,DO_mg.L,train,5,rnn,2,2,100
1.718505,0.535772,1.904049,2.139481,inf,0.541835,-0.475777,1.725328,-9.985671,-5.829048,,0.770803,DO_mg.L,val,5,rnn,2,2,100
0.545439,0.965409,0.481713,0.602393,inf,0.13926,-0.08102,0.298391,0.595424,-0.24442,,0.963303,DO_mg.L,train,5,rnn,3,1,100
1.852213,0.667867,1.987444,1.590497,inf,-0.048984,-1.673728,0.731788,-5.985941,-5.001273,,0.802151,DO_mg.L,val,5,rnn,3,1,100
0.442179,0.977267,0.435199,0.510798,inf,-0.043527,-0.174545,0.145925,0.669782,0.105243,,0.976785,DO_mg.L,train,5,rnn,3,2,100
1.999827,0.612818,1.962817,1.968526,inf,-0.28479,-1.652704,0.765311,-5.813886,-8.193063,,0.805549,DO_mg.L,val,5,rnn,3,2,100
0.5562,0.966697,0.573553,0.62586,inf,0.067423,-0.169905,0.323768,0.353011,-0.812479,,0.960452,DO_mg.L,train,5,rnn,4,1,100
2.013121,0.460102,2.461007,1.912805,inf,0.11643,-2.092682,0.99451,-6.288042,-6.101059,,0.732459,DO_mg.L,val,5,rnn,4,1,100
0.461966,0.977026,0.417635,0.544419,inf,-0.005905,-0.097691,0.176028,0.65696,-0.371466,,0.977928,DO_mg.L,train,5,rnn,4,2,100
2.158097,0.37954,2.370029,1.896255,inf,-0.058123,-1.661911,0.840711,-5.759156,-5.978708,,0.704881,DO_mg.L,val,5,rnn,4,2,100
0.513457,0.968825,0.499835,0.711236,inf,0.005303,-0.224503,0.264675,0.568125,0.096593,,0.968673,DO_mg.L,train,5,rnn,5,1,100
1.792324,0.697266,1.666718,1.830964,inf,0.094268,-1.434653,0.974998,-4.88959,-4411493.039538,,0.843182,DO_mg.L,val,5,rnn,5,1,100
0.444106,0.976677,0.398672,0.648871,inf,0.007683,-0.108983,0.211597,0.725251,0.248078,,0.974367,DO_mg.L,train,5,rnn,5,2,100
1.695245,0.729172,1.343637,1.629767,inf,0.2105,-1.151728,0.9086,-2.827584,-3495237.980288,,0.854963,DO_mg.L,val,5,rnn,5,2,100
0.528809,0.96645,0.462805,0.718878,inf,0.112953,-0.08556,0.292571,0.628759,0.155605,,0.967969,DO_mg.L,train,5,rnn,6,1,100
2.078919,0.559937,1.895477,2.298323,inf,0.554459,-1.466811,1.838783,-7.145542,-8686.552981,,0.731379,DO_mg.L,val,5,rnn,6,1,100
0.455343,0.975124,0.413366,0.620506,inf,0.026727,-0.01452,0.286675,0.703838,0.370888,,0.980964,DO_mg.L,train,5,rnn,6,2,100
1.929126,0.621068,1.595272,2.26482,inf,0.359311,-1.140141,1.638763,-4.769689,-8435.12476,,0.781867,DO_mg.L,val,5,rnn,6,2,100
0.534224,0.967173,0.526874,0.625668,inf,0.027406,-0.216727,0.199656,0.531681,0.221937,,0.976656,DO_mg.L,train,5,rnn,7,1,100
1.54021,0.757513,1.324722,2.078707,inf,0.138889,-0.715083,1.195954,-2.930893,-2817.738835,,0.857166,DO_mg.L,val,5,rnn,7,1,100
0.467297,0.974883,0.423733,0.59138,inf,0.014786,-0.148194,0.197113,0.69709,0.304879,,0.97751,DO_mg.L,train,5,rnn,7,2,100
1.737634,0.691365,1.435189,2.384889,inf,0.024361,-0.789939,1.557421,-3.613817,-3709.263331,,0.827444,DO_mg.L,val,5,rnn,7,2,100
0.547337,0.967134,0.518855,0.565192,inf,-0.03861,-0.150506,0.045588,0.510974,-0.169873,,0.981856,DO_mg.L,train,5,rnn,8,1,100
1.778011,0.62343,1.49522,1.599857,inf,-0.23041,-0.569065,0.738644,-3.25948,-3.580681,,0.809403,DO_mg.L,val,5,rnn,8,1,100
0.434433,0.979295,0.369088,0.418847,inf,0.013316,-0.071089,0.13691,0.752543,0.357524,,0.989442,DO_mg.L,train,5,rnn,8,2,100
1.821759,0.604672,1.843078,1.52779,inf,-0.267834,-0.862025,0.576221,-5.47193,-3.177292,,0.798096,DO_mg.L,val,5,rnn,8,2,100
0.513973,0.969294,0.549495,0.579672,inf,-0.032499,-0.210906,0.261856,0.452813,-0.200032,,0.965612,DO_mg.L,train,5,rnn,9,1,100
1.808624,0.650353,2.425257,1.770737,inf,-0.394651,-2.145016,0.995298,-10.065031,-5.68213,,0.758406,DO_mg.L,val,5,rnn,9,1,100
0.431667,0.978341,0.398198,0.457559,inf,-0.00975,-0.138751,0.181501,0.712653,0.252307,,0.971461,DO_mg.L,train,5,rnn,9,2,100
1.824092,0.644347,2.165813,1.822353,inf,-0.394811,-1.877587,0.979517,-7.82427,-6.077366,,0.777873,DO_mg.L,val,5,rnn,9,2,100
0.534719,0.970319,0.557417,0.496032,inf,-0.062001,-0.167946,0.112483,0.448543,-0.080926,,0.98192,DO_mg.L,train,5,rnn,0,1,200
1.651679,0.550961,1.907838,1.943062,inf,-0.137175,-0.543972,0.702464,-16.605531,-1.41135,,0.777998,DO_mg.L,val,5,rnn,0,1,200
0.512292,0.972757,0.459167,0.510779,inf,-0.134503,-0.269656,0.102617,0.62581,-0.146155,,0.963028,DO_mg.L,train,5,rnn,0,2,200
1.634722,0.560134,1.72321,2.035836,inf,-0.39858,-0.742244,0.876276,-13.362914,-1.647113,,0.768515,DO_mg.L,val,5,rnn,0,2,200
0.510846,0.970054,0.447056,0.796346,inf,0.040875,-0.165473,0.388911,0.636227,-0.939933,,0.956949,DO_mg.L,train,5,rnn,1,1,200
1.697702,0.699846,2.012471,1.728908,inf,-0.006397,-1.487657,1.052337,-6.013306,-7.377694,,0.786341,DO_mg.L,val,5,rnn,1,1,200
0.447739,0.976996,0.432926,0.57128,inf,0.079952,0.100045,0.160786,0.65886,0.001657,,0.976621,DO_mg.L,train,5,rnn,1,2,200
1.696196,0.700379,2.152132,1.720805,inf,-0.069413,-1.468958,1.030313,-7.020496,-7.299351,,0.817952,DO_mg.L,val,5,rnn,1,2,200
0.583539,0.964816,0.537956,0.583564,inf,0.171048,0.026346,0.208984,0.489274,-0.384088,,0.967412,DO_mg.L,train,5,rnn,2,1,200
1.700188,0.545615,1.645168,2.008631,inf,0.3489,-0.600131,1.206866,-7.201452,-5.01927,,0.781079,DO_mg.L,val,5,rnn,2,1,200
0.486693,0.975525,0.448504,0.389357,inf,-0.051148,-0.115585,0.025446,0.645001,0.383854,,0.984596,DO_mg.L,train,5,rnn,2,2,200
1.701147,0.545102,1.656361,2.024864,inf,0.423039,-0.599292,1.455985,-7.313436,-5.116951,,0.773873,DO_mg.L,val,5,rnn,2,2,200
0.449798,0.976477,0.407786,0.468398,inf,-0.000508,-0.081951,0.036862,0.710073,0.247621,,0.98727,DO_mg.L,train,5,rnn,3,1,200
2.147192,0.553654,3.038292,1.420355,inf,-0.21211,-2.442163,0.276655,-15.326543,-3.785987,,0.769974,DO_mg.L,val,5,rnn,3,1,200
0.456804,0.975738,0.497788,0.416689,inf,-0.064934,-0.280913,0.077554,0.567971,0.40457,,0.971643,DO_mg.L,train,5,rnn,3,2,200
