Depth_m_idx,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,rep_id,model,fold_id,nlayer,nstates
1.5,0.343395,0.970948,0.400644,0.324681,0.047406,0.190465,0.082233,0.170335,0.619255,0.901501,0.974725,0.974221,DO_mg.L,train,3,rnn,0,1,200
2.0,0.377801,0.964546,0.378201,0.381897,0.052296,0.229542,0.130328,0.195171,0.659398,0.855447,0.96953,0.967828,DO_mg.L,train,3,rnn,0,1,200
2.5,0.384191,0.964534,0.389182,0.383044,0.054136,0.206697,0.081526,0.165357,0.635057,0.840616,0.968655,0.971084,DO_mg.L,train,3,rnn,0,1,200
3.0,0.375388,0.965256,0.452948,0.373695,0.052026,0.089218,-0.116762,0.046457,0.536203,0.840559,0.969254,0.97802,DO_mg.L,train,3,rnn,0,1,200
3.5,0.426016,0.955056,0.444506,0.543793,inf,0.099605,-0.031327,0.137754,0.564567,0.647215,,0.974778,DO_mg.L,train,3,rnn,0,1,200
4.0,0.48966,0.943612,0.457574,0.663542,inf,0.187426,0.048296,0.340241,0.334724,0.43209,,0.965887,DO_mg.L,train,3,rnn,0,1,200
4.5,0.522514,0.945143,0.382946,0.778462,inf,0.188536,0.067653,0.335093,0.289849,0.287891,,0.965339,DO_mg.L,train,3,rnn,0,1,200
5.0,0.570843,0.942045,0.308493,0.721745,inf,0.18981,0.009029,0.307384,0.398307,0.608981,,0.962952,DO_mg.L,train,3,rnn,0,1,200
5.5,0.605203,0.941579,0.430223,0.655017,inf,0.130979,-0.118907,0.155812,-0.592016,0.662277,,0.965895,DO_mg.L,train,3,rnn,0,1,200
6.0,0.675697,0.935131,0.558954,0.776591,inf,0.097049,-0.321077,0.135663,-2.317534,0.334273,,0.964302,DO_mg.L,train,3,rnn,0,1,200
6.5,0.744214,0.922168,0.541843,0.554396,inf,0.174327,-0.028016,0.11192,-1.639471,-0.648784,,0.948235,DO_mg.L,train,3,rnn,0,1,200
7.0,0.694639,0.933766,0.629358,0.41332,inf,0.164614,0.011549,0.093936,-1.692693,-765.388441,,0.947417,DO_mg.L,train,3,rnn,0,1,200
7.5,0.524932,0.962108,0.459416,0.322284,inf,0.091359,0.064903,0.075585,0.240401,-18196.520101,,0.960115,DO_mg.L,train,3,rnn,0,1,200
8.0,0.465028,0.970663,0.440274,,inf,0.020226,0.072554,,0.431873,,,0.959288,DO_mg.L,train,3,rnn,0,1,200
8.5,0.463685,0.971511,0.373974,,inf,-0.007934,0.080715,,0.602509,,,0.958463,DO_mg.L,train,3,rnn,0,1,200
9.0,0.446647,0.974235,0.44126,,inf,0.017364,0.065591,,0.510472,,,0.957797,DO_mg.L,train,3,rnn,0,1,200
9.5,0.455181,0.974091,0.431876,,inf,0.038859,0.051371,,0.620882,,,0.959675,DO_mg.L,train,3,rnn,0,1,200
10.0,0.497121,0.969589,0.376323,,inf,0.087243,0.103155,,0.727616,,,0.954289,DO_mg.L,train,3,rnn,0,1,200
0.0,1.029607,-0.227356,1.686561,0.893706,0.118094,0.177382,-0.615564,0.729886,-6.003677,-17.692037,-0.246348,0.472875,DO_mg.L,val,3,rnn,0,1,200
0.5,1.036671,-0.22604,1.689365,0.902813,0.119815,0.205873,-0.601743,0.763947,-7.101862,-21.908322,-0.2326,0.478321,DO_mg.L,val,3,rnn,0,1,200
1.0,1.026619,-0.223384,1.657338,0.89341,0.120041,0.221016,-0.552794,0.724275,-9.224475,-30.196284,-0.227214,0.486104,DO_mg.L,val,3,rnn,0,1,200
1.5,1.014438,-0.232819,1.485678,1.085574,0.121002,0.213035,-0.485114,0.848488,-11.400466,-9.724575,-0.238769,0.484928,DO_mg.L,val,3,rnn,0,1,200
2.0,1.028015,-0.221198,1.45414,1.2953,0.125583,0.237824,-0.319028,1.006799,-12.505983,-4.962208,-0.211505,0.489825,DO_mg.L,val,3,rnn,0,1,200
2.5,1.043591,-0.168192,1.358338,1.484464,0.131254,0.225219,-0.215165,1.125003,-9.996024,-3.289289,-0.157627,0.497628,DO_mg.L,val,3,rnn,0,1,200
3.0,1.059193,-0.071088,1.005814,1.718746,0.141316,0.196746,0.069159,1.251499,-5.754313,-2.026218,-0.055344,0.509122,DO_mg.L,val,3,rnn,0,1,200
3.5,1.306729,-0.070595,1.32185,2.590141,0.203741,0.200367,-0.13931,2.163032,-10.551213,-1.758129,-0.055505,0.403449,DO_mg.L,val,3,rnn,0,1,200
4.0,1.512921,-0.130235,1.599925,3.081757,0.26703,0.22738,-0.221885,2.718558,-48.250246,-2.751765,-0.130259,0.372358,DO_mg.L,val,3,rnn,0,1,200
4.5,1.64479,-0.021102,1.448899,3.322836,0.324436,0.257582,-0.089969,3.044046,-52.166955,-4.224115,-0.045787,0.444225,DO_mg.L,val,3,rnn,0,1,200
5.0,1.765992,-0.000431,2.170014,3.194101,inf,0.151908,-0.450756,2.670317,-138.44441,-2.908276,,0.495348,DO_mg.L,val,3,rnn,0,1,200
5.5,2.010328,-0.056733,2.694794,3.050129,inf,-0.0034,-0.726583,2.388352,-170.77521,-3.215225,,0.500918,DO_mg.L,val,3,rnn,0,1,200
6.0,2.195818,-0.094838,3.227945,2.5762,inf,-0.283214,-1.160178,0.823336,-371.139489,-2.311319,,0.520413,DO_mg.L,val,3,rnn,0,1,200
6.5,2.350382,-0.04552,3.346752,2.28801,inf,-0.497439,-1.515229,0.113892,-328.865656,-1.941312,,0.54513,DO_mg.L,val,3,rnn,0,1,200
7.0,2.361187,0.13724,2.585639,1.181807,inf,-0.606977,-1.743782,-0.074049,-267.583553,-0.696588,,0.607972,DO_mg.L,val,3,rnn,0,1,200
7.5,2.112421,0.424129,1.814413,0.812875,inf,-0.578491,-1.657355,0.349729,-117.121907,-7.565068,,0.716513,DO_mg.L,val,3,rnn,0,1,200
8.0,2.022572,0.541688,2.006845,0.682643,inf,-0.640846,-1.84169,0.407798,-110.396866,-548.552774,,0.752285,DO_mg.L,val,3,rnn,0,1,200
8.5,2.002427,0.588174,2.080303,0.310277,inf,-0.633811,-1.921628,0.191655,-138.77752,-41735.208583,,0.759678,DO_mg.L,val,3,rnn,0,1,200
9.0,1.903945,0.653458,2.15051,,inf,-0.571913,-1.979044,,-154.823471,,,0.776686,DO_mg.L,val,3,rnn,0,1,200
9.5,1.846205,0.690356,2.183375,,inf,-0.525415,-2.011682,,-200.755056,,,0.782666,DO_mg.L,val,3,rnn,0,1,200
10.0,1.782061,0.721878,2.32477,,inf,-0.509791,-2.150874,,-187.013054,,,0.786245,DO_mg.L,val,3,rnn,0,1,200
0.0,0.627713,0.890922,0.413618,0.363052,0.073791,-0.056239,-0.136349,-0.225331,0.705945,0.883524,0.924091,0.933832,DO_mg.L,train,3,rnn,0,2,200
0.5,0.320725,0.974965,0.534951,0.287324,0.041153,-0.103966,-0.207607,-0.107795,0.524326,0.9278,0.979517,0.979585,DO_mg.L,train,3,rnn,0,2,200
1.0,0.255644,0.984019,0.321249,0.356315,0.036708,-0.011564,-0.046722,0.014952,0.779123,0.879836,0.984261,0.988266,DO_mg.L,train,3,rnn,0,2,200
1.5,0.238059,0.986038,0.333589,0.24025,0.032952,0.054981,0.063759,0.056974,0.736039,0.946068,0.987788,0.989463,DO_mg.L,train,3,rnn,0,2,200
2.0,0.271764,0.981654,0.366736,0.259229,0.038001,0.090379,0.070527,0.099575,0.679736,0.933396,0.983911,0.985688,DO_mg.L,train,3,rnn,0,2,200
2.5,0.300603,0.978288,0.448725,0.294231,0.042088,0.067854,-0.00084,0.093669,0.514845,0.905958,0.981054,0.980814,DO_mg.L,train,3,rnn,0,2,200
3.0,0.354218,0.969065,0.619489,0.300902,0.047476,-0.063837,-0.240746,-0.044928,0.132443,0.896625,0.974396,0.9779,DO_mg.L,train,3,rnn,0,2,200
3.5,0.427843,0.95467,0.591033,0.437262,inf,-0.088647,-0.223363,0.000725,0.230179,0.7719,,0.97224,DO_mg.L,train,3,rnn,0,2,200
4.0,0.39531,0.963249,0.488283,0.53222,inf,-0.037332,-0.121174,0.033329,0.242431,0.634636,,0.980841,DO_mg.L,train,3,rnn,0,2,200
4.5,0.412146,0.96587,0.332057,0.689818,inf,-0.015485,-0.137419,0.068703,0.46605,0.440834,,0.982309,DO_mg.L,train,3,rnn,0,2,200
5.0,0.435889,0.966208,0.343324,0.574278,inf,-0.003342,-0.17762,0.017963,0.254765,0.752443,,0.982995,DO_mg.L,train,3,rnn,0,2,200
5.5,0.484585,0.962545,0.431844,0.537471,inf,-0.009334,-0.260382,0.036524,-0.604033,0.772614,,0.981163,DO_mg.L,train,3,rnn,0,2,200
6.0,0.537111,0.959011,0.487198,0.659875,inf,0.015657,-0.29523,0.172471,-1.520426,0.519343,,0.976599,DO_mg.L,train,3,rnn,0,2,200
6.5,0.568392,0.954599,0.570614,0.540967,inf,0.063089,-0.173924,0.150194,-1.927215,-0.569876,,0.974013,DO_mg.L,train,3,rnn,0,2,200
7.0,0.457933,0.971215,0.361166,0.370805,inf,0.104766,-0.067758,0.127756,0.113242,-615.831485,,0.973238,DO_mg.L,train,3,rnn,0,2,200
7.5,0.481143,0.968166,0.301138,0.27517,inf,0.119252,0.019691,0.102995,0.673635,-13264.897156,,0.967214,DO_mg.L,train,3,rnn,0,2,200
8.0,0.338626,0.984444,0.338913,,inf,0.040678,-0.014941,,0.663352,,,0.979497,DO_mg.L,train,3,rnn,0,2,200
8.5,0.348257,0.98393,0.264245,,inf,0.035749,0.012988,,0.801546,,,0.983943,DO_mg.L,train,3,rnn,0,2,200
9.0,0.393154,0.980037,0.291826,,inf,0.074702,-0.001333,,0.785891,,,0.975084,DO_mg.L,train,3,rnn,0,2,200
9.5,0.397467,0.980245,0.24936,,inf,0.093667,0.025855,,0.873611,,,0.9696,DO_mg.L,train,3,rnn,0,2,200
10.0,0.446187,0.975502,0.253478,,inf,0.141214,0.049328,,0.876422,,,0.953452,DO_mg.L,train,3,rnn,0,2,200
0.0,1.075697,-0.339699,1.583496,0.605622,0.128414,0.040948,-0.721723,0.201986,-5.173843,-7.583626,-0.473698,0.43288,DO_mg.L,val,3,rnn,0,2,200
0.5,1.087531,-0.349292,1.618041,0.618313,0.130324,0.086826,-0.747293,0.235386,-6.432194,-9.745202,-0.458315,0.431978,DO_mg.L,val,3,rnn,0,2,200
1.0,1.14656,-0.525941,1.865094,0.684791,0.140382,0.10409,-0.842383,0.27017,-11.948525,-17.32808,-0.678354,0.376217,DO_mg.L,val,3,rnn,0,2,200
1.5,1.163795,-0.622562,1.981201,0.80148,0.144015,0.090191,-0.96676,0.416974,-21.051902,-4.845836,-0.754759,0.343573,DO_mg.L,val,3,rnn,0,2,200
2.0,1.134164,-0.48641,1.828827,1.010639,0.142175,0.130443,-0.667266,0.555677,-20.362836,-2.6296,-0.552794,0.387202,DO_mg.L,val,3,rnn,0,2,200
2.5,1.159549,-0.44222,1.914192,1.162855,0.149015,0.09671,-0.652258,0.617935,-20.836914,-1.632064,-0.492132,0.393359,DO_mg.L,val,3,rnn,0,2,200
3.0,1.110109,-0.17654,1.38516,1.43551,0.147851,0.067216,-0.392198,0.788478,-11.809897,-1.111003,-0.155204,0.474342,DO_mg.L,val,3,rnn,0,2,200
3.5,1.145431,0.177394,1.299017,1.912539,0.173039,0.072822,-0.459498,1.198302,-10.155595,-0.503794,0.238632,0.563163,DO_mg.L,val,3,rnn,0,2,200
4.0,1.184677,0.306996,0.978296,2.242873,0.206749,0.119597,-0.252029,1.602682,-17.414053,-0.987231,0.322445,0.603541,DO_mg.L,val,3,rnn,0,2,200
4.5,1.41888,0.240129,1.232151,2.942086,0.281597,0.192248,-0.289461,2.394706,-37.449785,-3.095489,0.21215,0.561183,DO_mg.L,val,3,rnn,0,2,200
5.0,1.615252,0.163068,1.781098,3.212076,inf,0.182536,-0.518635,2.513165,-92.940239,-2.952386,,0.549146,DO_mg.L,val,3,rnn,0,2,200
5.5,1.911115,0.044997,2.423146,3.203841,inf,0.124313,-0.875918,2.591727,-137.889114,-3.650785,,0.533364,DO_mg.L,val,3,rnn,0,2,200
6.0,2.156178,-0.055667,3.19033,2.804321,inf,-0.107427,-1.38957,0.991071,-362.516874,-2.923714,,0.527239,DO_mg.L,val,3,rnn,0,2,200
6.5,2.316578,-0.015663,3.59585,2.147758,inf,-0.270209,-1.645751,0.067694,-379.796728,-1.591765,,0.548669,DO_mg.L,val,3,rnn,0,2,200
7.0,2.34633,0.148063,2.791023,1.293742,inf,-0.298946,-1.665134,-0.116308,-311.946896,-1.033192,,0.607261,DO_mg.L,val,3,rnn,0,2,200
7.5,2.158352,0.398814,1.82486,1.028213,inf,-0.177734,-1.610313,0.393169,-118.486088,-12.704052,,0.705413,DO_mg.L,val,3,rnn,0,2,200
8.0,2.0279,0.53927,2.314011,0.572442,inf,-0.163085,-2.158125,0.29086,-147.107226,-385.442546,,0.759738,DO_mg.L,val,3,rnn,0,2,200
8.5,2.023976,0.579263,2.349327,0.292755,inf,-0.144313,-2.225013,0.162183,-177.267126,-37154.481676,,0.770548,DO_mg.L,val,3,rnn,0,2,200
9.0,1.98109,0.624806,2.506187,,inf,-0.090577,-2.414952,,-210.629943,,,0.775872,DO_mg.L,val,3,rnn,0,2,200
9.5,2.04252,0.621003,2.672843,,inf,-0.073401,-2.622966,,-301.353425,,,0.753213,DO_mg.L,val,3,rnn,0,2,200
10.0,2.028509,0.639634,2.822661,,inf,-0.229982,-2.790794,,-276.169472,,,0.731492,DO_mg.L,val,3,rnn,0,2,200
0.0,0.540154,0.911203,0.530171,0.458635,0.071154,-0.143166,-0.265939,-0.301987,0.59299,0.824847,0.923595,0.941629,DO_mg.L,train,3,rnn,1,1,200
0.5,0.344403,0.966433,0.563622,0.342341,0.047133,-0.117956,-0.273107,-0.204314,0.517491,0.906841,0.969901,0.978721,DO_mg.L,train,3,rnn,1,1,200
1.0,0.287836,0.976277,0.401,0.343168,0.041636,-0.02367,-0.083443,-0.098253,0.683328,0.89918,0.977244,0.981518,DO_mg.L,train,3,rnn,1,1,200
1.5,0.289696,0.975655,0.38809,0.30184,0.039676,0.042529,0.060301,-0.030017,0.645489,0.921786,0.980107,0.974226,DO_mg.L,train,3,rnn,1,1,200
2.0,0.313922,0.971142,0.421312,0.33742,0.043098,0.083404,0.110514,0.010821,0.600482,0.89458,0.976782,0.970345,DO_mg.L,train,3,rnn,1,1,200
2.5,0.326975,0.969142,0.410303,0.359174,0.045813,0.06809,0.062364,0.021455,0.595973,0.869085,0.974296,0.973709,DO_mg.L,train,3,rnn,1,1,200
3.0,0.371061,0.959643,0.41242,0.443807,0.054738,-0.048659,-0.073424,-0.136403,0.58598,0.788985,0.961446,0.965231,DO_mg.L,train,3,rnn,1,1,200
3.5,0.462208,0.938476,0.468718,0.624854,inf,-0.052689,-0.11758,-0.031763,0.391315,0.545773,,0.964078,DO_mg.L,train,3,rnn,1,1,200
4.0,0.53284,0.924485,0.478242,0.812395,inf,0.020296,-0.079608,0.173273,-0.012383,0.137321,,0.961717,DO_mg.L,train,3,rnn,1,1,200
4.5,0.551868,0.933213,0.423009,0.993289,inf,0.048688,-0.086143,0.432882,0.124466,-0.154487,,0.95197,DO_mg.L,train,3,rnn,1,1,200
5.0,0.566245,0.939161,0.465838,0.846516,inf,0.045719,-0.164653,0.24121,-0.238027,0.463529,,0.959963,DO_mg.L,train,3,rnn,1,1,200
5.5,0.627304,0.933685,0.509295,0.760737,inf,0.035661,-0.275587,0.224522,-0.940155,0.556019,,0.958743,DO_mg.L,train,3,rnn,1,1,200
6.0,0.662801,0.934338,0.647665,0.918971,inf,0.032719,-0.386805,0.324084,-2.574694,0.10456,,0.957226,DO_mg.L,train,3,rnn,1,1,200
6.5,0.706814,0.929695,0.638597,0.705721,inf,0.075048,-0.269689,0.201818,-2.516091,-1.309196,,0.960387,DO_mg.L,train,3,rnn,1,1,200
7.0,0.546537,0.960104,0.585091,0.452724,inf,0.045384,-0.215674,0.123506,-1.58235,-462.737804,,0.97569,DO_mg.L,train,3,rnn,1,1,200
7.5,0.655938,0.943358,0.470877,0.651269,inf,0.052816,-0.04616,0.113049,-0.175925,-4425.466674,,0.96936,DO_mg.L,train,3,rnn,1,1,200
8.0,0.47114,0.971534,0.482704,0.431178,inf,-0.044394,-0.058678,0.097797,-0.194292,-inf,,0.979992,DO_mg.L,train,3,rnn,1,1,200
8.5,0.439518,0.975744,0.454253,,inf,-0.068631,-0.039325,,-0.02785,,,0.97377,DO_mg.L,train,3,rnn,1,1,200
9.0,0.46641,0.973439,0.518567,,inf,-0.023096,-0.066142,,-0.403492,,,0.979845,DO_mg.L,train,3,rnn,1,1,200
9.5,0.502845,0.97019,0.405513,,inf,0.011665,-0.046524,,0.276601,,,0.983523,DO_mg.L,train,3,rnn,1,1,200
10.0,0.544788,0.965892,0.350727,,inf,0.053083,-0.023087,,0.461966,,,0.977318,DO_mg.L,train,3,rnn,1,1,200
0.0,1.294306,-0.112895,1.631152,1.984358,0.14988,-0.134185,-1.453614,1.340889,-17.54387,-11.060309,-0.14674,0.431095,DO_mg.L,val,3,rnn,1,1,200
0.5,1.361456,0.156668,2.636545,1.683134,0.153556,-0.327752,-2.211789,1.107864,-10.608409,-6.419244,0.17319,0.499497,DO_mg.L,val,3,rnn,1,1,200
1.0,1.36268,0.15096,2.563049,1.703128,0.15613,-0.286995,-2.165788,1.059058,-13.298396,-7.17215,0.168332,0.49933,DO_mg.L,val,3,rnn,1,1,200
1.5,1.374987,0.141139,2.458386,1.813659,0.159827,-0.23948,-2.040408,1.18572,-10.245641,-9.240674,0.156618,0.492061,DO_mg.L,val,3,rnn,1,1,200
2.0,1.404196,0.162605,2.434982,2.007855,0.167742,-0.154241,-2.02466,1.479862,-10.639327,-12.294634,0.173882,0.478577,DO_mg.L,val,3,rnn,1,1,200
2.5,1.415656,0.139231,2.587818,2.088746,0.171467,-0.371479,-2.215414,1.316907,-12.561301,-9.105834,0.135318,0.508272,DO_mg.L,val,3,rnn,1,1,200
3.0,1.460912,0.221745,2.749259,2.27608,0.184811,-0.188223,-2.223198,1.813255,-11.012008,-10.242515,0.205428,0.485003,DO_mg.L,val,3,rnn,1,1,200
3.5,1.554405,0.23844,2.712175,2.883479,0.226528,-0.052382,-2.043458,2.367933,-8.949445,-4.762129,0.201193,0.448248,DO_mg.L,val,3,rnn,1,1,200
4.0,1.550797,0.272809,2.55962,2.947592,0.254468,0.017739,-1.757269,2.27745,-9.237475,-3.221866,0.23209,0.468508,DO_mg.L,val,3,rnn,1,1,200
4.5,1.449245,0.408548,1.840424,2.702358,0.261296,-0.008923,-1.294146,2.192319,-9.897935,-2.604742,0.345387,0.587222,DO_mg.L,val,3,rnn,1,1,200
5.0,1.5998,0.306956,1.705681,2.650199,0.309658,-0.086213,-0.889798,2.207304,-17.210424,-2.68917,0.213976,0.623982,DO_mg.L,val,3,rnn,1,1,200
5.5,1.769058,0.285646,1.760307,2.504578,0.40089,-0.167491,-0.907369,1.903107,-31.19171,-3.991287,-0.040347,0.652842,DO_mg.L,val,3,rnn,1,1,200
6.0,1.859561,0.348841,1.354201,2.510006,inf,-0.222312,-0.616059,1.667375,-32.981584,-6.245696,,0.691981,DO_mg.L,val,3,rnn,1,1,200
6.5,2.133411,0.309216,1.291467,3.166949,inf,0.202934,-0.56393,2.215578,-37.859383,-12.968981,,0.65775,DO_mg.L,val,3,rnn,1,1,200
7.0,2.103107,0.45045,0.553505,2.29394,inf,0.424412,-0.4002,1.829074,-14.05536,-36.766035,,0.71702,DO_mg.L,val,3,rnn,1,1,200
7.5,1.895369,0.598154,0.832145,1.166123,inf,0.254335,-0.713453,0.823671,-28.703682,-416.590894,,0.79074,DO_mg.L,val,3,rnn,1,1,200
8.0,1.82092,0.664104,1.088617,1.066637,inf,0.175058,-0.992038,0.603765,-35.886768,-19931.998778,,0.824701,DO_mg.L,val,3,rnn,1,1,200
8.5,1.781176,0.705284,1.16331,,inf,0.208507,-1.064998,,-45.864435,,,0.83819,DO_mg.L,val,3,rnn,1,1,200
9.0,1.681772,0.75479,1.234234,,inf,0.311405,-1.140927,,-70.460995,,,0.845299,DO_mg.L,val,3,rnn,1,1,200
9.5,1.695413,0.761429,1.135748,,inf,0.378483,-1.056838,,-93.82208,,,0.830844,DO_mg.L,val,3,rnn,1,1,200
10.0,1.603125,0.790595,1.178714,,inf,0.380603,-1.099203,,-71.209157,,,0.833452,DO_mg.L,val,3,rnn,1,1,200
0.0,0.476747,0.930826,0.411146,0.469362,0.06549,-0.092306,-0.088325,-0.290597,0.755226,0.816558,0.935274,0.941508,DO_mg.L,train,3,rnn,1,2,200
0.5,0.325067,0.970096,0.532653,0.346493,0.045001,-0.056147,-0.145807,-0.216243,0.569059,0.904567,0.972562,0.971362,DO_mg.L,train,3,rnn,1,2,200
1.0,0.294904,0.975097,0.400386,0.316971,0.042658,0.039147,0.067345,-0.143475,0.684296,0.913985,0.976113,0.961579,DO_mg.L,train,3,rnn,1,2,200
1.5,0.312064,0.971751,0.404763,0.270065,0.04188,0.097645,0.194239,-0.098016,0.614374,0.937387,0.977836,0.950204,DO_mg.L,train,3,rnn,1,2,200
2.0,0.330976,0.967922,0.423728,0.311937,0.045688,0.12501,0.22442,-0.087892,0.595888,0.909902,0.973908,0.946487,DO_mg.L,train,3,rnn,1,2,200
2.5,0.324384,0.969629,0.418509,0.317686,0.045159,0.093281,0.154743,-0.090327,0.57965,0.897582,0.975025,0.953837,DO_mg.L,train,3,rnn,1,2,200
3.0,0.371007,0.959655,0.449448,0.410721,0.054407,-0.042172,-0.045575,-0.200704,0.508299,0.819275,0.96191,0.955154,DO_mg.L,train,3,rnn,1,2,200
3.5,0.440358,0.944155,0.500663,0.56616,inf,-0.067084,-0.117032,-0.082578,0.305521,0.627099,,0.962451,DO_mg.L,train,3,rnn,1,2,200
4.0,0.437007,0.949206,0.466411,0.648207,inf,-0.031614,-0.043649,0.043662,0.037087,0.450786,,0.97102,DO_mg.L,train,3,rnn,1,2,200
4.5,0.485445,0.948322,0.473629,0.783195,inf,-0.03846,-0.079507,0.170504,-0.097618,0.282243,,0.973777,DO_mg.L,train,3,rnn,1,2,200
5.0,0.542988,0.944056,0.451096,0.587581,inf,-0.069333,-0.10373,0.010305,-0.160912,0.741529,,0.964278,DO_mg.L,train,3,rnn,1,2,200
5.5,0.635891,0.931857,0.449754,0.608098,inf,-0.104579,-0.19511,-0.053504,-0.51303,0.71631,,0.95489,DO_mg.L,train,3,rnn,1,2,200
6.0,0.63139,0.940415,0.663757,0.678697,inf,-0.115472,-0.376075,0.007907,-2.754531,0.51159,,0.962469,DO_mg.L,train,3,rnn,1,2,200
6.5,0.639806,0.942394,0.708597,0.589126,inf,-0.112017,-0.275343,0.025565,-3.329167,-0.609204,,0.96229,DO_mg.L,train,3,rnn,1,2,200
7.0,0.51662,0.964352,0.488373,0.37124,inf,-0.082068,-0.154933,0.012246,-0.799169,-310.827439,,0.9755,DO_mg.L,train,3,rnn,1,2,200
7.5,0.512603,0.965408,0.357638,0.360986,inf,-0.065479,-0.080225,0.024123,0.321652,-1358.936327,,0.975502,DO_mg.L,train,3,rnn,1,2,200
8.0,0.523975,0.964792,0.389238,0.318081,inf,-0.144259,-0.161224,0.009578,0.223432,-inf,,0.957846,DO_mg.L,train,3,rnn,1,2,200
8.5,0.476979,0.971434,0.430053,,inf,-0.124469,-0.159159,,0.078749,,,0.963221,DO_mg.L,train,3,rnn,1,2,200
9.0,0.415384,0.978933,0.33872,,inf,-0.04896,-0.104453,,0.401201,,,0.98148,DO_mg.L,train,3,rnn,1,2,200
9.5,0.435923,0.977596,0.278904,,inf,0.002973,-0.08377,,0.657801,,,0.988336,DO_mg.L,train,3,rnn,1,2,200
10.0,0.500912,0.971165,0.213111,,inf,0.066924,-0.05532,,0.801352,,,0.976091,DO_mg.L,train,3,rnn,1,2,200
0.0,1.387773,-0.27943,1.666157,1.783768,0.174962,-0.21355,-1.431034,1.168609,-18.348318,-8.74529,-0.562667,0.426933,DO_mg.L,val,3,rnn,1,2,200
0.5,1.504826,-0.030301,3.248322,1.545511,0.17785,-0.424143,-2.489128,0.546068,-16.620595,-5.255568,-0.109128,0.493368,DO_mg.L,val,3,rnn,1,2,200
1.0,1.488911,-0.013625,3.141892,1.600909,0.178198,-0.376152,-2.404843,0.61968,-20.486009,-6.22063,-0.083381,0.496249,DO_mg.L,val,3,rnn,1,2,200
1.5,1.478885,0.00644,2.998441,1.661152,0.179328,-0.332583,-2.280505,0.715491,-15.729193,-7.590845,-0.061737,0.500391,DO_mg.L,val,3,rnn,1,2,200
2.0,1.506296,0.036403,2.924546,1.887801,0.186985,-0.255019,-2.336748,1.078605,-15.790094,-10.752334,-0.026538,0.480657,DO_mg.L,val,3,rnn,1,2,200
2.5,1.507843,0.023475,3.039848,2.02838,0.190917,-0.512571,-2.432005,0.749529,-17.712758,-8.530152,-0.071986,0.542743,DO_mg.L,val,3,rnn,1,2,200
3.0,1.590103,0.078014,2.997198,2.437635,0.210021,-0.338458,-2.286355,1.578928,-13.276282,-11.895129,-0.026137,0.484927,DO_mg.L,val,3,rnn,1,2,200
3.5,1.720648,0.066832,2.829634,3.269746,0.255899,-0.218212,-2.29413,2.253536,-9.829889,-6.409303,-0.019379,0.42901,DO_mg.L,val,3,rnn,1,2,200
4.0,1.738751,0.085859,2.578279,3.460374,0.285899,-0.126004,-1.989331,2.207112,-9.387279,-4.818564,0.030675,0.425712,DO_mg.L,val,3,rnn,1,2,200
4.5,1.56653,0.308944,1.74118,3.191489,0.282751,-0.024328,-1.373768,2.282982,-8.754286,-4.027765,0.233472,0.514771,DO_mg.L,val,3,rnn,1,2,200
5.0,1.475049,0.410827,1.262587,2.543281,0.277476,-0.055391,-0.933973,1.99723,-8.978082,-2.397508,0.368865,0.60205,DO_mg.L,val,3,rnn,1,2,200
5.5,1.66052,0.370613,1.371138,2.382495,0.337266,-0.263448,-1.095732,1.609968,-18.531219,-3.516554,0.263671,0.670852,DO_mg.L,val,3,rnn,1,2,200
6.0,1.713439,0.447155,1.31719,1.575261,inf,-0.568085,-1.015911,0.564258,-31.149493,-1.853882,,0.748959,DO_mg.L,val,3,rnn,1,2,200
6.5,2.055063,0.359022,1.290718,1.671255,inf,-0.194646,-0.687215,0.66572,-37.814316,-2.890164,,0.694934,DO_mg.L,val,3,rnn,1,2,200
7.0,2.144022,0.428859,0.484081,1.535663,inf,0.221915,-0.436715,1.017048,-10.515532,-15.925001,,0.718365,DO_mg.L,val,3,rnn,1,2,200
7.5,2.010251,0.547965,0.683947,1.354032,inf,0.202424,-0.603139,0.872006,-19.065845,-562.015441,,0.768417,DO_mg.L,val,3,rnn,1,2,200
8.0,1.965504,0.608645,0.851048,1.020271,inf,0.208445,-0.776986,0.555324,-21.543885,-18236.710787,,0.786945,DO_mg.L,val,3,rnn,1,2,200
8.5,1.938071,0.651077,0.874787,,inf,0.262868,-0.788925,,-25.500651,,,0.795648,DO_mg.L,val,3,rnn,1,2,200
9.0,1.90023,0.686948,0.906211,,inf,0.387933,-0.817789,,-37.524093,,,0.795236,DO_mg.L,val,3,rnn,1,2,200
9.5,1.890402,0.703397,0.939947,,inf,0.469406,-0.85431,,-63.94598,,,0.787839,DO_mg.L,val,3,rnn,1,2,200
10.0,1.856239,0.71925,0.987272,,inf,0.526446,-0.900243,,-49.658092,,,0.780859,DO_mg.L,val,3,rnn,1,2,200
0.0,0.561848,0.908006,0.477329,0.378519,0.068082,0.029156,-0.129141,-0.128645,0.59732,0.879362,0.932858,0.938852,DO_mg.L,train,3,rnn,2,1,200
