Depth_m,Temp_C,datetime,DO_mg.L
2.5,28.563,2019-09-12T00:00:00Z,2.392
3,28.52,2019-09-12T00:00:00Z,2.2
3.5,28.613,2019-09-12T00:00:00Z,1.75
4,28.477,2019-09-12T00:00:00Z,1.656
4.5,28.392,2019-09-12T00:00:00Z,1.489
5,28.495,2019-09-12T00:00:00Z,1.124
5.5,28.343,2019-09-12T00:00:00Z,0.782
6,28.359,2019-09-12T00:00:00Z,0.919
6.5,28.331,2019-09-12T00:00:00Z,0.502
7,28.332,2019-09-12T00:00:00Z,0.308
7.5,28.298,2019-09-12T00:00:00Z,0.096
8,28.362,2019-09-12T00:00:00Z,0.033
8.5,28.297,2019-09-12T00:00:00Z,0
9,28.292,2019-09-12T00:00:00Z,0
9.5,28.03,2019-09-12T00:00:00Z,0
10,27.907,2019-09-12T00:00:00Z,0
0,28.541,2019-09-12T02:00:00Z,2.668
0.5,28.488,2019-09-12T02:00:00Z,1.994
1,28.46,2019-09-12T02:00:00Z,1.309
1.5,28.417,2019-09-12T02:00:00Z,0.968
2,28.494,2019-09-12T02:00:00Z,0.982
2.5,28.471,2019-09-12T02:00:00Z,1.084
3,28.279,2019-09-12T02:00:00Z,0.888
3.5,28.258,2019-09-12T02:00:00Z,0.601
4,28.283,2019-09-12T02:00:00Z,0.611
4.5,28.369,2019-09-12T02:00:00Z,0.622
5,28.29,2019-09-12T02:00:00Z,0.479
5.5,28.268,2019-09-12T02:00:00Z,0.663
6,28.33,2019-09-12T02:00:00Z,0.672
6.5,28.302,2019-09-12T02:00:00Z,0.414
7,28.28,2019-09-12T02:00:00Z,0.322
7.5,28.269,2019-09-12T02:00:00Z,0.036
8,28.319,2019-09-12T02:00:00Z,0
8.5,28.192,2019-09-12T02:00:00Z,0
9,28.186,2019-09-12T02:00:00Z,0
9.5,28.155,2019-09-12T02:00:00Z,0
10,28.167,2019-09-12T02:00:00Z,0
0,28.2,2019-09-12T04:00:00Z,0.742
0.5,28.349,2019-09-12T04:00:00Z,0.725
1,28.279,2019-09-12T04:00:00Z,0.722
1.5,28.27,2019-09-12T04:00:00Z,0.738
2,28.284,2019-09-12T04:00:00Z,0.681
2.5,28.341,2019-09-12T04:00:00Z,0.65
3,28.297,2019-09-12T04:00:00Z,0.658
3.5,28.288,2019-09-12T04:00:00Z,0.676
4,28.292,2019-09-12T04:00:00Z,0.598
4.5,28.264,2019-09-12T04:00:00Z,0.523
5,28.157,2019-09-12T04:00:00Z,0.401
5.5,28.151,2019-09-12T04:00:00Z,0.317
6,28.248,2019-09-12T04:00:00Z,0
6.5,28.158,2019-09-12T04:00:00Z,0
7,28.215,2019-09-12T04:00:00Z,0
7.5,28.204,2019-09-12T04:00:00Z,0
8,28.162,2019-09-12T04:00:00Z,0
8.5,28.02,2019-09-12T04:00:00Z,0
9,28.028,2019-09-12T04:00:00Z,0
9.5,27.892,2019-09-12T04:00:00Z,0
10,27.763,2019-09-12T04:00:00Z,0
0,28.167,2019-09-12T06:00:00Z,0.472
0.5,28.17,2019-09-12T06:00:00Z,0.487
1,28.208,2019-09-12T06:00:00Z,0.454
1.5,28.22,2019-09-12T06:00:00Z,0.431
2,28.18,2019-09-12T06:00:00Z,0.388
2.5,28.226,2019-09-12T06:00:00Z,0.424
3,28.204,2019-09-12T06:00:00Z,0.399
3.5,28.147,2019-09-12T06:00:00Z,0.393
4,28.155,2019-09-12T06:00:00Z,0.397
4.5,28.194,2019-09-12T06:00:00Z,0.4
5,28.15,2019-09-12T06:00:00Z,0.398
5.5,28.15,2019-09-12T06:00:00Z,0.406
6,28.185,2019-09-12T06:00:00Z,0.434
6.5,28.162,2019-09-12T06:00:00Z,0.406
7,28.202,2019-09-12T06:00:00Z,0.415
7.5,28.197,2019-09-12T06:00:00Z,0.387
8,28.215,2019-09-12T06:00:00Z,0.419
8.5,28.213,2019-09-12T06:00:00Z,0.411
9,28.228,2019-09-12T06:00:00Z,0.331
9.5,28.219,2019-09-12T06:00:00Z,0.231
10,28.217,2019-09-12T06:00:00Z,0
0,28.171,2019-09-12T08:00:00Z,1.052
0.5,28.126,2019-09-12T08:00:00Z,1.043
1,28.207,2019-09-12T08:00:00Z,1.012
1.5,28.229,2019-09-12T08:00:00Z,0.979
2,28.19,2019-09-12T08:00:00Z,0.834
2.5,28.214,2019-09-12T08:00:00Z,0.795
3,28.215,2019-09-12T08:00:00Z,0.714
3.5,28.181,2019-09-12T08:00:00Z,0.607
4,28.172,2019-09-12T08:00:00Z,0.596
4.5,28.24,2019-09-12T08:00:00Z,0.466
5,28.235,2019-09-12T08:00:00Z,0.438
5.5,28.235,2019-09-12T08:00:00Z,0.353
6,28.156,2019-09-12T08:00:00Z,0.179
6.5,28.145,2019-09-12T08:00:00Z,0.341
7,28.197,2019-09-12T08:00:00Z,0.365
7.5,28.158,2019-09-12T08:00:00Z,0.408
8,28.235,2019-09-12T08:00:00Z,0.397
8.5,28.142,2019-09-12T08:00:00Z,0.521
9,28.239,2019-09-12T08:00:00Z,0.497
9.5,28.146,2019-09-12T08:00:00Z,0.506
10,28.228,2019-09-12T08:00:00Z,0.679
0,28.188,2019-09-12T10:00:00Z,0.867
0.5,28.18,2019-09-12T10:00:00Z,0.839
1,28.219,2019-09-12T10:00:00Z,0.828
1.5,28.211,2019-09-12T10:00:00Z,0.821
2,28.225,2019-09-12T10:00:00Z,0.853
2.5,28.215,2019-09-12T10:00:00Z,0.87
3,28.169,2019-09-12T10:00:00Z,0.946
3.5,28.227,2019-09-12T10:00:00Z,0.864
4,28.154,2019-09-12T10:00:00Z,0.877
4.5,28.188,2019-09-12T10:00:00Z,0.869
5,28.189,2019-09-12T10:00:00Z,0.866
5.5,28.161,2019-09-12T10:00:00Z,0.922
6,28.19,2019-09-12T10:00:00Z,0.879
6.5,28.218,2019-09-12T10:00:00Z,0.836
7,28.192,2019-09-12T10:00:00Z,0.848
7.5,28.244,2019-09-12T10:00:00Z,0.962
8,28.139,2019-09-12T10:00:00Z,0.943
8.5,28.151,2019-09-12T10:00:00Z,0.979
9,28.23,2019-09-12T10:00:00Z,0.983
9.5,28.234,2019-09-12T10:00:00Z,0.956
10,28.214,2019-09-12T10:00:00Z,0.948
0,28.143,2019-09-12T12:00:00Z,0.674
0.5,28.175,2019-09-12T12:00:00Z,0.694
1,28.133,2019-09-12T12:00:00Z,0.682
1.5,28.246,2019-09-12T12:00:00Z,0.688
2,28.157,2019-09-12T12:00:00Z,0.661
2.5,28.169,2019-09-12T12:00:00Z,0.682
3,28.148,2019-09-12T12:00:00Z,0.639
3.5,28.126,2019-09-12T12:00:00Z,0.644
4,28.24,2019-09-12T12:00:00Z,0.632
4.5,28.189,2019-09-12T12:00:00Z,0.633
5,28.161,2019-09-12T12:00:00Z,0.586
5.5,28.219,2019-09-12T12:00:00Z,0.566
6,28.247,2019-09-12T12:00:00Z,0.539
6.5,28.151,2019-09-12T12:00:00Z,0.373
7,28.22,2019-09-12T12:00:00Z,0.338
7.5,28.243,2019-09-12T12:00:00Z,0.326
8,28.19,2019-09-12T12:00:00Z,0
8.5,28.162,2019-09-12T12:00:00Z,0
9,28.131,2019-09-12T12:00:00Z,0
9.5,28.169,2019-09-12T12:00:00Z,0
10,28.166,2019-09-12T12:00:00Z,0.029
0,28.307,2019-09-12T14:00:00Z,3.694
0.5,28.312,2019-09-12T14:00:00Z,3.525
1,28.329,2019-09-12T14:00:00Z,3.532
1.5,28.273,2019-09-12T14:00:00Z,3.421
2,28.286,2019-09-12T14:00:00Z,3.148
2.5,28.252,2019-09-12T14:00:00Z,2.874
3,28.265,2019-09-12T14:00:00Z,2.905
3.5,28.368,2019-09-12T14:00:00Z,3.152
4,28.338,2019-09-12T14:00:00Z,3.157
4.5,28.367,2019-09-12T14:00:00Z,3.074
5,28.272,2019-09-12T14:00:00Z,3.06
5.5,28.301,2019-09-12T14:00:00Z,3.063
6,28.318,2019-09-12T14:00:00Z,3.047
6.5,28.341,2019-09-12T14:00:00Z,2.985
7,28.263,2019-09-12T14:00:00Z,3.067
7.5,28.252,2019-09-12T14:00:00Z,3.263
8,28.322,2019-09-12T14:00:00Z,3.252
8.5,28.334,2019-09-12T14:00:00Z,3.237
9,28.329,2019-09-12T14:00:00Z,3.203
9.5,28.292,2019-09-12T14:00:00Z,3.19
10,28.196,2019-09-12T14:00:00Z,3.021
0,28.709,2019-09-12T16:00:00Z,5.102
0.5,28.501,2019-09-12T16:00:00Z,4.41
1,28.486,2019-09-12T16:00:00Z,3.764
1.5,28.442,2019-09-12T16:00:00Z,3.716
2,28.448,2019-09-12T16:00:00Z,3.669
2.5,28.439,2019-09-12T16:00:00Z,3.642
3,28.497,2019-09-12T16:00:00Z,3.616
3.5,28.386,2019-09-12T16:00:00Z,3.681
4,28.46,2019-09-12T16:00:00Z,3.716
4.5,28.467,2019-09-12T16:00:00Z,3.635
5,28.467,2019-09-12T16:00:00Z,3.652
5.5,28.274,2019-09-12T16:00:00Z,3.346
6,28.257,2019-09-12T16:00:00Z,3.214
6.5,28.263,2019-09-12T16:00:00Z,2.757
7,28.349,2019-09-12T16:00:00Z,2.398
7.5,28.332,2019-09-12T16:00:00Z,2.286
8,28.337,2019-09-12T16:00:00Z,2.093
8.5,28.215,2019-09-12T16:00:00Z,1.967
9,28.209,2019-09-12T16:00:00Z,1.935
9.5,28.21,2019-09-12T16:00:00Z,1.454
10,27.973,2019-09-12T16:00:00Z,0
0,28.774,2019-09-12T18:00:00Z,5.243
0.5,28.52,2019-09-12T18:00:00Z,3.835
1,28.464,2019-09-12T18:00:00Z,3.665
1.5,28.376,2019-09-12T18:00:00Z,3.259
2,28.428,2019-09-12T18:00:00Z,3.064
2.5,28.371,2019-09-12T18:00:00Z,3.064
3,28.337,2019-09-12T18:00:00Z,2.939
3.5,28.374,2019-09-12T18:00:00Z,2.748
4,28.329,2019-09-12T18:00:00Z,3.049
4.5,28.335,2019-09-12T18:00:00Z,2.863
5,28.29,2019-09-12T18:00:00Z,2.923
5.5,28.319,2019-09-12T18:00:00Z,2.687
6,28.285,2019-09-12T18:00:00Z,2.525
6.5,28.314,2019-09-12T18:00:00Z,2.299
7,28.338,2019-09-12T18:00:00Z,2.092
7.5,28.225,2019-09-12T18:00:00Z,1.997
8,28.195,2019-09-12T18:00:00Z,1.457
8.5,28.206,2019-09-12T18:00:00Z,1.41
9,28.169,2019-09-12T18:00:00Z,0.742
9.5,27.941,2019-09-12T18:00:00Z,0
10,27.813,2019-09-12T18:00:00Z,0
0,28.989,2019-09-12T20:00:00Z,4.599
0.5,28.62,2019-09-12T20:00:00Z,3.786
1,28.391,2019-09-12T20:00:00Z,3.63
1.5,28.405,2019-09-12T20:00:00Z,3.265
2,28.383,2019-09-12T20:00:00Z,2.657
2.5,28.304,2019-09-12T20:00:00Z,2.979
3,28.316,2019-09-12T20:00:00Z,2.625
3.5,28.341,2019-09-12T20:00:00Z,2.338
4,28.329,2019-09-12T20:00:00Z,2.242
4.5,28.255,2019-09-12T20:00:00Z,1.968
5,28.256,2019-09-12T20:00:00Z,1.987
5.5,28.33,2019-09-12T20:00:00Z,1.899
6,28.245,2019-09-12T20:00:00Z,1.685
6.5,28.228,2019-09-12T20:00:00Z,1.647
7,28.189,2019-09-12T20:00:00Z,1.6
7.5,28.133,2019-09-12T20:00:00Z,1.554
8,28.175,2019-09-12T20:00:00Z,1.339
8.5,28.155,2019-09-12T20:00:00Z,1.14
9,28.138,2019-09-12T20:00:00Z,0.501
9.5,28.149,2019-09-12T20:00:00Z,0
10,28.007,2019-09-12T20:00:00Z,0
0,28.632,2019-09-12T22:00:00Z,4.499
0.5,28.709,2019-09-12T22:00:00Z,4.488
1,28.66,2019-09-12T22:00:00Z,4.674
1.5,28.627,2019-09-12T22:00:00Z,4.788
2,28.633,2019-09-12T22:00:00Z,4.866
2.5,28.565,2019-09-12T22:00:00Z,3.892
3,28.486,2019-09-12T22:00:00Z,3.755
3.5,28.385,2019-09-12T22:00:00Z,3.556
4,28.5,2019-09-12T22:00:00Z,3.325
4.5,28.414,2019-09-12T22:00:00Z,3.049
5,28.478,2019-09-12T22:00:00Z,2.805
5.5,28.263,2019-09-12T22:00:00Z,2.771
6,28.371,2019-09-12T22:00:00Z,2.255
6.5,28.371,2019-09-12T22:00:00Z,2.028
7,28.315,2019-09-12T22:00:00Z,1.974
7.5,28.344,2019-09-12T22:00:00Z,1.958
8,28.271,2019-09-12T22:00:00Z,1.626
8.5,28.161,2019-09-12T22:00:00Z,1.507
9,28.161,2019-09-12T22:00:00Z,1.497
9.5,28.144,2019-09-12T22:00:00Z,1.459
10,28.167,2019-09-12T22:00:00Z,0.551
0,28.819,2019-09-13T00:00:00Z,6.216
0.5,28.681,2019-09-13T00:00:00Z,3.346
1,28.567,2019-09-13T00:00:00Z,2.607
1.5,28.48,2019-09-13T00:00:00Z,1.488
2,28.484,2019-09-13T00:00:00Z,1.385
2.5,28.497,2019-09-13T00:00:00Z,2.343
3,28.339,2019-09-13T00:00:00Z,2.007
3.5,28.293,2019-09-13T00:00:00Z,1.538
4,28.351,2019-09-13T00:00:00Z,1.649
4.5,28.295,2019-09-13T00:00:00Z,1.649
5,28.375,2019-09-13T00:00:00Z,1.673
5.5,28.25,2019-09-13T00:00:00Z,1.745
6,28.268,2019-09-13T00:00:00Z,1.611
6.5,28.257,2019-09-13T00:00:00Z,1.319
7,28.234,2019-09-13T00:00:00Z,1.114
7.5,28.127,2019-09-13T00:00:00Z,1.074
8,28.197,2019-09-13T00:00:00Z,0.734
8.5,28.194,2019-09-13T00:00:00Z,0
9,28.064,2019-09-13T00:00:00Z,0
9.5,27.935,2019-09-13T00:00:00Z,0
10,27.761,2019-09-13T00:00:00Z,0
0,28.6,2019-09-13T02:00:00Z,4.604
0.5,28.575,2019-09-13T02:00:00Z,4.287
1,28.596,2019-09-13T02:00:00Z,3.995
1.5,28.43,2019-09-13T02:00:00Z,3.169
2,28.481,2019-09-13T02:00:00Z,1.258
2.5,28.403,2019-09-13T02:00:00Z,1.056
3,28.483,2019-09-13T02:00:00Z,0.999
3.5,28.371,2019-09-13T02:00:00Z,1.542
4,28.276,2019-09-13T02:00:00Z,1.672
4.5,28.3,2019-09-13T02:00:00Z,1.798
5,28.374,2019-09-13T02:00:00Z,1.689
5.5,28.346,2019-09-13T02:00:00Z,1.492
6,28.341,2019-09-13T02:00:00Z,1.485
6.5,28.262,2019-09-13T02:00:00Z,1.43
7,28.365,2019-09-13T02:00:00Z,1.242
7.5,28.291,2019-09-13T02:00:00Z,1.202
8,28.143,2019-09-13T02:00:00Z,1.188
8.5,28.135,2019-09-13T02:00:00Z,1.115
9,28.135,2019-09-13T02:00:00Z,0.845
9.5,28.17,2019-09-13T02:00:00Z,0.55
10,28.161,2019-09-13T02:00:00Z,0
0,28.745,2019-09-13T04:00:00Z,5.732
0.5,28.594,2019-09-13T04:00:00Z,5.713
1,28.546,2019-09-13T04:00:00Z,4.53
1.5,28.613,2019-09-13T04:00:00Z,3.167
2,28.392,2019-09-13T04:00:00Z,3.123
2.5,28.404,2019-09-13T04:00:00Z,2.464
3,28.395,2019-09-13T04:00:00Z,1.585
3.5,28.35,2019-09-13T04:00:00Z,0.707
4,28.306,2019-09-13T04:00:00Z,0.685
4.5,28.26,2019-09-13T04:00:00Z,0.806
5,28.312,2019-09-13T04:00:00Z,0.742
5.5,28.352,2019-09-13T04:00:00Z,0.844
6,28.302,2019-09-13T04:00:00Z,0.797
6.5,28.251,2019-09-13T04:00:00Z,0.596
7,28.263,2019-09-13T04:00:00Z,0
7.5,28.258,2019-09-13T04:00:00Z,0.172
8,28.308,2019-09-13T04:00:00Z,0.276
8.5,28.303,2019-09-13T04:00:00Z,0.353
9,28.323,2019-09-13T04:00:00Z,0.242
9.5,28.318,2019-09-13T04:00:00Z,0
10,28.284,2019-09-13T04:00:00Z,0
0,28.596,2019-09-13T06:00:00Z,4.752
0.5,28.553,2019-09-13T06:00:00Z,4.657
1,28.552,2019-09-13T06:00:00Z,4.695
1.5,28.588,2019-09-13T06:00:00Z,4.729
2,28.596,2019-09-13T06:00:00Z,4.665
2.5,28.586,2019-09-13T06:00:00Z,4.672
3,28.621,2019-09-13T06:00:00Z,4.679
3.5,28.611,2019-09-13T06:00:00Z,4.646
4,28.516,2019-09-13T06:00:00Z,4.653
4.5,28.517,2019-09-13T06:00:00Z,4.263
5,28.427,2019-09-13T06:00:00Z,3.912
5.5,28.495,2019-09-13T06:00:00Z,3.194
6,28.382,2019-09-13T06:00:00Z,2.93
6.5,28.406,2019-09-13T06:00:00Z,2.269
7,28.281,2019-09-13T06:00:00Z,1.056
7.5,28.259,2019-09-13T06:00:00Z,0.734
8,28.311,2019-09-13T06:00:00Z,0.638
8.5,28.286,2019-09-13T06:00:00Z,0.586
9,28.312,2019-09-13T06:00:00Z,0.486
9.5,28.298,2019-09-13T06:00:00Z,0
10,28.144,2019-09-13T06:00:00Z,0
0,28.479,2019-09-13T08:00:00Z,4.398
0.5,28.423,2019-09-13T08:00:00Z,4.339
1,28.435,2019-09-13T08:00:00Z,4.374
1.5,28.394,2019-09-13T08:00:00Z,4.343
2,28.492,2019-09-13T08:00:00Z,4.31
2.5,28.437,2019-09-13T08:00:00Z,4.146
3,28.414,2019-09-13T08:00:00Z,4.27
3.5,28.415,2019-09-13T08:00:00Z,3.519
4,28.443,2019-09-13T08:00:00Z,2.456
4.5,28.494,2019-09-13T08:00:00Z,1.676
5,28.42,2019-09-13T08:00:00Z,1.548
5.5,28.33,2019-09-13T08:00:00Z,1.545
6,28.302,2019-09-13T08:00:00Z,1.08
6.5,28.331,2019-09-13T08:00:00Z,0.469
7,28.309,2019-09-13T08:00:00Z,0.371
7.5,28.264,2019-09-13T08:00:00Z,0.386
8,28.325,2019-09-13T08:00:00Z,0.849
8.5,28.18,2019-09-13T08:00:00Z,0.724
9,28.223,2019-09-13T08:00:00Z,0
9.5,28.067,2019-09-13T08:00:00Z,0
10,27.938,2019-09-13T08:00:00Z,0
0,28.422,2019-09-13T10:00:00Z,3.376
0.5,28.406,2019-09-13T10:00:00Z,3.389
1,28.48,2019-09-13T10:00:00Z,3.23
1.5,28.266,2019-09-13T10:00:00Z,2.545
2,28.265,2019-09-13T10:00:00Z,1.564
2.5,28.254,2019-09-13T10:00:00Z,1.417
3,28.266,2019-09-13T10:00:00Z,1.156
3.5,28.279,2019-09-13T10:00:00Z,0.998
4,28.259,2019-09-13T10:00:00Z,0.931
4.5,28.362,2019-09-13T10:00:00Z,0.822
5,28.357,2019-09-13T10:00:00Z,0.609
5.5,28.289,2019-09-13T10:00:00Z,0.482
6,28.364,2019-09-13T10:00:00Z,0.434
6.5,28.369,2019-09-13T10:00:00Z,0.402
7,28.308,2019-09-13T10:00:00Z,0.555
7.5,28.315,2019-09-13T10:00:00Z,0.681
8,28.328,2019-09-13T10:00:00Z,0.631
8.5,28.32,2019-09-13T10:00:00Z,0.514
9,28.22,2019-09-13T10:00:00Z,0
9.5,28.209,2019-09-13T10:00:00Z,0
10,28.064,2019-09-13T10:00:00Z,0
0,28.338,2019-09-13T12:00:00Z,2.042
0.5,28.364,2019-09-13T12:00:00Z,2.214
1,28.309,2019-09-13T12:00:00Z,2.174
1.5,28.309,2019-09-13T12:00:00Z,2.191
2,28.32,2019-09-13T12:00:00Z,2.05
2.5,28.367,2019-09-13T12:00:00Z,2.019
3,28.255,2019-09-13T12:00:00Z,1.932
3.5,28.301,2019-09-13T12:00:00Z,1.829
4,28.253,2019-09-13T12:00:00Z,2.135
4.5,28.265,2019-09-13T12:00:00Z,0.788
5,28.3,2019-09-13T12:00:00Z,0.509
5.5,28.323,2019-09-13T12:00:00Z,0.184
6,28.358,2019-09-13T12:00:00Z,0
6.5,28.33,2019-09-13T12:00:00Z,0.33
7,28.325,2019-09-13T12:00:00Z,0.596
7.5,28.246,2019-09-13T12:00:00Z,0.537
8,28.155,2019-09-13T12:00:00Z,0.448
8.5,28.127,2019-09-13T12:00:00Z,0
9,28.156,2019-09-13T12:00:00Z,0
9.5,28.229,2019-09-13T12:00:00Z,0
10,28.098,2019-09-13T12:00:00Z,0
0,28.308,2019-09-13T14:00:00Z,2.271
0.5,28.295,2019-09-13T14:00:00Z,2.362
1,28.287,2019-09-13T14:00:00Z,2.235
1.5,28.254,2019-09-13T14:00:00Z,2.109
2,28.344,2019-09-13T14:00:00Z,1.921
2.5,28.299,2019-09-13T14:00:00Z,1.953
3,28.277,2019-09-13T14:00:00Z,1.836
3.5,28.346,2019-09-13T14:00:00Z,1.774
4,28.31,2019-09-13T14:00:00Z,1.759
4.5,28.351,2019-09-13T14:00:00Z,1.815
5,28.329,2019-09-13T14:00:00Z,1.799
5.5,28.255,2019-09-13T14:00:00Z,1.91
6,28.307,2019-09-13T14:00:00Z,1.825
6.5,28.296,2019-09-13T14:00:00Z,1.779
7,28.326,2019-09-13T14:00:00Z,1.978
7.5,28.263,2019-09-13T14:00:00Z,1.979
8,28.368,2019-09-13T14:00:00Z,2.012
8.5,28.266,2019-09-13T14:00:00Z,1.857
9,28.235,2019-09-13T14:00:00Z,1.199
9.5,28.235,2019-09-13T14:00:00Z,0.929
10,28.241,2019-09-13T14:00:00Z,0.424
0,28.635,2019-09-13T16:00:00Z,5.149
0.5,28.619,2019-09-13T16:00:00Z,5.046
1,28.591,2019-09-13T16:00:00Z,5.09
1.5,28.615,2019-09-13T16:00:00Z,5.089
2,28.507,2019-09-13T16:00:00Z,5.14
2.5,28.588,2019-09-13T16:00:00Z,5.265
3,28.6,2019-09-13T16:00:00Z,5.127
3.5,28.625,2019-09-13T16:00:00Z,5.135
4,28.557,2019-09-13T16:00:00Z,5.004
4.5,28.496,2019-09-13T16:00:00Z,4.095
5,28.393,2019-09-13T16:00:00Z,3.534
5.5,28.44,2019-09-13T16:00:00Z,3.53
6,28.492,2019-09-13T16:00:00Z,3.416
6.5,28.441,2019-09-13T16:00:00Z,3.007
7,28.38,2019-09-13T16:00:00Z,2.875
7.5,28.278,2019-09-13T16:00:00Z,2.714
8,28.295,2019-09-13T16:00:00Z,2.552
8.5,28.284,2019-09-13T16:00:00Z,2.391
9,28.256,2019-09-13T16:00:00Z,2.34
9.5,28.364,2019-09-13T16:00:00Z,2.279
10,28.35,2019-09-13T16:00:00Z,1.923
0,30.106,2019-09-13T18:00:00Z,7.829
0.5,29.956,2019-09-13T18:00:00Z,7.965
1,29.471,2019-09-13T18:00:00Z,7.875
1.5,29.372,2019-09-13T18:00:00Z,7.217
2,29.197,2019-09-13T18:00:00Z,6.208
2.5,29.05,2019-09-13T18:00:00Z,5.868
3,28.973,2019-09-13T18:00:00Z,5.573
3.5,28.769,2019-09-13T18:00:00Z,4.827
4,28.765,2019-09-13T18:00:00Z,4.668
4.5,28.646,2019-09-13T18:00:00Z,4.523
5,28.726,2019-09-13T18:00:00Z,4.409
5.5,28.669,2019-09-13T18:00:00Z,4.073
6,28.567,2019-09-13T18:00:00Z,3.839
6.5,28.617,2019-09-13T18:00:00Z,3.513
7,28.402,2019-09-13T18:00:00Z,3.186
7.5,28.493,2019-09-13T18:00:00Z,3.019
8,28.389,2019-09-13T18:00:00Z,2.889
8.5,28.412,2019-09-13T18:00:00Z,2.741
9,28.5,2019-09-13T18:00:00Z,2.707
9.5,28.41,2019-09-13T18:00:00Z,3.03
10,28.398,2019-09-13T18:00:00Z,3.132
0,30.581,2019-09-13T20:00:00Z,10.194
0.5,30.329,2019-09-13T20:00:00Z,8.877
1,30.236,2019-09-13T20:00:00Z,8.639
1.5,29.945,2019-09-13T20:00:00Z,9.09
2,29.546,2019-09-13T20:00:00Z,8.836
2.5,29.342,2019-09-13T20:00:00Z,8.074
3,29.035,2019-09-13T20:00:00Z,6.563
3.5,28.922,2019-09-13T20:00:00Z,5.529
4,28.881,2019-09-13T20:00:00Z,4.752
4.5,28.843,2019-09-13T20:00:00Z,4.687
5,28.654,2019-09-13T20:00:00Z,3.599
5.5,28.585,2019-09-13T20:00:00Z,3.163
6,28.517,2019-09-13T20:00:00Z,2.967
6.5,28.454,2019-09-13T20:00:00Z,2.721
7,28.483,2019-09-13T20:00:00Z,2.827
7.5,28.454,2019-09-13T20:00:00Z,2.84
8,28.492,2019-09-13T20:00:00Z,2.309
8.5,28.346,2019-09-13T20:00:00Z,2.05
9,28.253,2019-09-13T20:00:00Z,1.974
9.5,28.341,2019-09-13T20:00:00Z,1.428
10,28.067,2019-09-13T20:00:00Z,0
0,30.693,2019-09-13T22:00:00Z,13.047
0.5,30.668,2019-09-13T22:00:00Z,12.23
1,30.459,2019-09-13T22:00:00Z,9.857
1.5,29.63,2019-09-13T22:00:00Z,8.213
2,29.229,2019-09-13T22:00:00Z,6.074
2.5,29.025,2019-09-13T22:00:00Z,5.252
3,28.889,2019-09-13T22:00:00Z,5.323
3.5,28.798,2019-09-13T22:00:00Z,5.093
4,28.728,2019-09-13T22:00:00Z,4.578
4.5,28.671,2019-09-13T22:00:00Z,3.855
5,28.609,2019-09-13T22:00:00Z,3.37
5.5,28.524,2019-09-13T22:00:00Z,2.942
6,28.62,2019-09-13T22:00:00Z,2.676
6.5,28.488,2019-09-13T22:00:00Z,2.622
7,28.426,2019-09-13T22:00:00Z,2.748
7.5,28.409,2019-09-13T22:00:00Z,2.359
8,28.338,2019-09-13T22:00:00Z,2.228
8.5,28.355,2019-09-13T22:00:00Z,1.962
9,28.353,2019-09-13T22:00:00Z,1.653
9.5,28.327,2019-09-13T22:00:00Z,0.863
10,28.216,2019-09-13T22:00:00Z,0
0,30.733,2019-09-14T00:00:00Z,14.077
0.5,30.727,2019-09-14T00:00:00Z,14.065
1,30.525,2019-09-14T00:00:00Z,12.829
1.5,29.533,2019-09-14T00:00:00Z,6.189
2,29.059,2019-09-14T00:00:00Z,5.763
2.5,28.923,2019-09-14T00:00:00Z,4.791
3,28.855,2019-09-14T00:00:00Z,4.32
3.5,28.696,2019-09-14T00:00:00Z,4.216
4,28.723,2019-09-14T00:00:00Z,4.024
4.5,28.74,2019-09-14T00:00:00Z,3.768
5,28.501,2019-09-14T00:00:00Z,3.459
5.5,28.574,2019-09-14T00:00:00Z,3.212
6,28.449,2019-09-14T00:00:00Z,2.53
6.5,28.414,2019-09-14T00:00:00Z,2.464
7,28.472,2019-09-14T00:00:00Z,2.239
7.5,28.329,2019-09-14T00:00:00Z,1.991
8,28.349,2019-09-14T00:00:00Z,1.879
8.5,28.341,2019-09-14T00:00:00Z,1.792
9,28.309,2019-09-14T00:00:00Z,1.523
9.5,28.304,2019-09-14T00:00:00Z,0.374
10,28.201,2019-09-14T00:00:00Z,0
0,30.34,2019-09-14T02:00:00Z,13.635
0.5,30.279,2019-09-14T02:00:00Z,13.627
1,30.291,2019-09-14T02:00:00Z,13.577
1.5,29.819,2019-09-14T02:00:00Z,8.437
2,29.41,2019-09-14T02:00:00Z,7.658
2.5,29.013,2019-09-14T02:00:00Z,6.393
3,28.978,2019-09-14T02:00:00Z,5.728
3.5,28.798,2019-09-14T02:00:00Z,5.286
4,28.779,2019-09-14T02:00:00Z,4.279
4.5,28.671,2019-09-14T02:00:00Z,4.006
5,28.637,2019-09-14T02:00:00Z,3.733
5.5,28.529,2019-09-14T02:00:00Z,3.103
6,28.443,2019-09-14T02:00:00Z,2.352
6.5,28.482,2019-09-14T02:00:00Z,2.308
7,28.488,2019-09-14T02:00:00Z,2.27
7.5,28.403,2019-09-14T02:00:00Z,1.973
8,28.256,2019-09-14T02:00:00Z,1.891
8.5,28.355,2019-09-14T02:00:00Z,1.819
9,28.352,2019-09-14T02:00:00Z,1.714
9.5,28.326,2019-09-14T02:00:00Z,0.564
10,28.289,2019-09-14T02:00:00Z,0
0,29.943,2019-09-14T04:00:00Z,12.388
