Date,Time,Site,Station_ID,Depth_TMB,Depth_m,Comments,chla_ug.L,TSS_mg.L,VSS_mg.L,TDS_mg.L,NH4_mg.L,Nox_mg.L,TKN_mg.L,TP_mg.L,DOPO4_mg.L,TOC_mg.L,DOC_mg.L,Alkalinity_mg.L,Cl_mg.L,SO4_mg.L,Tfe_ug.L,TMn_ug.L,DMn_ug.L,Ca_mg.L,Mg_mg.L,Na_mg.L,K_mg.L,As_ug.L,Tsi_mg.L,Dsi_mg.L,Algae_cells.mL,Br_mg.L,Ecoli_MPN,FecalCol.100mL,TTHMFP_uM,Dfe_ug.L,DMn_ug.L,Pb_ug.L,STKN_mg.L,DTP_mg.L,TOPOO4_mg.L,CBOD5_mg.L,BOD20_mg.L,VSS_mg.L_alt,NO3_mg.L,NO2_mg.L,Si_mg.L,Color_mg.L,pH,SBFP,SolP.P_mg.L
11/03/1999,,RC-05,15170,M,6,,17.6,12.6,,158,0.14,0.06,0.69,0.065,<0.006,4.38,4.06,95.5,9.5,32.2,,,,40,3.25,8.75,5.02,3,,,5852,<1,,0,1.75,6,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-01,15168,T,0.5,,6.1,8.6,,164,0.05,0.35,0.55,0.053,<0.005,4.36,3.88,96,,,,,,,,,,,,,,,,0,,<5,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-01,15168,M,6,,5.9,8.7,,166,0.05,0.34,0.46,0.056,<0.005,,,97.5,,,,,,,,,,,,,,,,2,,13,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-01,15168,B,12,,7.5,8.7,,165,0.07,0.34,0.53,0.051,<0.005,4.48,3.96,98,,,,,,,,,,,,,,,,0,,10,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-02,15169,T,0.5,,8,7.7,,158,0.06,0.33,0.64,0.046,<0.005,4.6,4.17,99,,,,,,,,,,,,,,,,2,,18,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-02,15169,M,5,,7.7,7.9,,166,0.05,0.32,0.55,0.048,<0.005,4.4,4.3,101,,,,,,,,,,,,,,,,6,,17,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-02,15169,B,10,,7.5,8.3,,162,0.06,0.32,0.52,0.046,<0.005,4.55,3.91,105,,,,,,,,,,,,,,,,8,,10,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-03,11068,T,0.5,,12.9,9.4,,169,0.07,0.28,0.62,0.051,0.005,4.51,4.35,102,,,,,,,,,,,,,,,,0,,31,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-03,11068,B,13,,15,12.3,,168,<0.05,0.25,0.58,0.056,0.005,4.72,3.98,102,,,,,,,,,,,,,,,,0,,8,8,<5,,,,,,,,,,,,,
12/16/1999,,RC-04,15172,M,2,,28.5,18.2,,168,0.09,0.09,0.78,0.089,0.008,5.5,4.54,103,,,,,,,,,,,,,,,,0,,15,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-05,15170,T,0.5,,10,12.9,,167,0.09,0.26,0.62,0.063,<0.005,4.6,3.95,99,11.4,38.8,,,,39,2.5,10,4.22,3,,,3322,<1.0,,0,1.1,10,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-05,15170,M,5,,9.9,13.4,,168,0.07,0.24,0.54,0.066,<0.005,4.49,3.74,100,10.4,38.3,,,,37.2,2.5,9.25,4.12,3,,,4950,<1.0,,0,1.2,9,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-05,15170,B,11,,9.3,13,,167,0.08,0.23,0.51,0.058,<0.005,4.57,3.86,102,9.5,38.8,,,,39.2,2.75,9.5,4.44,2,,,2904,<1.0,,0,1.52,17,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-06,15199,M,1,,26.7,86,,187,0.12,0.32,0.9,0.211,<0.005,5.93,4.24,112,,,,,,,,,,,,,,,,0,,17,<5,<5,,,,,,,,,,,,,
12/16/1999,,RC-05,15170,M,5,,9.5,15.1,,166,0.07,0.25,0.53,0.068,<0.005,4.58,3.89,101,9.5,38.3,,,,37.5,2.75,9,4.3,3,,,4444,<1.0,,0,1.49,13,<5,<5,,,,,,,,,,,,,
01/03/2000,,RC-05,15170,M,6,,4.3,16.7,,168,0.13,0.33,0.62,0.07,<0.005,4.59,3.92,99.5,8.6,38.4,,,,41.2,3,14.8,4.86,3,,,7942,<1,,<2,1.12,14,<5,<5,,,,,,,,,,,,,
02/03/2000,,RC-05,15170,M,6,,6.9,13.8,,179,0.1,0.24,0.62,0.07,<0.005,4.31,3.93,103,8.7,47.8,,,,47.5,4,10.6,5.4,2,,,4862,<1,,<2,1.18,23,6,<5,,,,,,,,,,,,,
03/10/2000,,RC-01,15168,T,0.5,,4.3,5.6,,176,0.08,0.4,0.49,0.05,<0.005,4.18,3.94,100,,,,,,,,,,,,,,,,1,,19,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-01,15168,M,6,,4,5.3,,178,0.08,0.38,0.47,0.056,<0.005,4.31,3.89,103,,,,,,,,,,,,,,,,2,,20,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-01,15168,B,13,,2.7,7.4,,180,0.13,0.44,0.52,0.063,<0.005,4.44,3.84,103,,,,,,,,,,,,,,,,<2,,19,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-02,15169,T,0.5,,9.1,7,,182,<0.05,0.33,0.52,0.048,<0.005,5.05,4.31,104,,,,,,,,,,,,,,,,2,,11,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-02,15169,M,6,,4.3,6.8,,184,<0.05,0.43,0.46,0.05,0.005,4.49,4.32,103,,,,,,,,,,,,,,,,<2,,13,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-02,15169,B,13,,2.7,13.8,,183,<0.05,0.49,0.44,0.081,0.008,4.93,4.12,104,,,,,,,,,,,,,,,,34,,20,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-03,11068,T,0.5,,14.4,6.7,,184,<0.05,0.25,0.56,0.056,<0.005,4.91,3.78,108,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-03,11068,B,12,,4.3,11.7,,187,<0.05,0.42,0.5,0.096,0.005,4.48,3.64,107,,,,,,,,,,,,,,,,2,,18,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-04,15172,M,2,,28,28.6,,196,<0.05,0.19,0.72,0.119,<0.005,5.93,4.34,112,,,,,,,,,,,,,,,,12,,<5,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-05,15170,T,0.5,,11.2,9.5,,180,0.07,0.31,0.52,0.057,<0.005,4.53,3.98,108,9.5,38.7,,,,44.7,3.15,12.3,4.34,2,,,6424,<1,,<2,1.4,<5,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-05,15170,M,5,,8.5,10.6,,178,<0.05,0.34,0.49,0.088,<0.005,4.34,3.84,107,10.5,39.6,,,,46,3.34,12.9,4.55,2,,,4598,<1,,<2,1.3,10,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-05,15170,B,11,,4.6,13.6,,181,<0.05,0.14,0.51,0.063,<0.005,4.61,3.84,105,8.5,40.2,,,,46.1,3.39,12.6,4.57,2,,,1034,<1,,<2,1.3,9,<5,<5,,,,,,,,,,,,,
03/10/2000,,RC-06,15199,M,1,,83.7,154,,284,0.09,0.37,1.4,0.341,0.005,8.46,5.38,127,,,,,,,,,,,,,,,,24,,15,<5,<5,,,,,,,,,,,,,
04/05/2000,,RC-05,15170,M,5,,8.3,13.3,,182,0.38,0.36,0.43,0.06,<0.005,4.68,4.02,121,9.5,32.2,,,,46.39,2.4,11.2,3.62,1,,,2222,<1,,<2,0.9,11,<5,<5,,,,,,,,,,,,,
05/03/2000,,RC-05,15170,M,5,,10.7,9.1,,184,<0.05,0.28,0.31,0.053,<0.005,3.73,3.26,108,10.9,38.2,,,,37.5,3.12,13.6,4.12,1,,,2728,<1,,<2,0.71,15,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-01,15168,T,0.5,,9.6,<4.0,,166,<0.05,0.16,0.47,0.02,<0.005,4.55,4.01,98.5,,,,,,,,,,,,,,,,2,,<5,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-01,15168,M,7,,8,4.3,,169,<0.05,0.16,0.41,0.03,<0.005,4.51,3.08,97.5,,,,,,,,,,,,,,,,<2,,5,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-01,15168,B,14,,4.3,5.1,,184,<0.05,0.41,0.29,0.03,0.005,4.46,4.3,108,,,,,,,,,,,,,,,,8,,18,26,<5,,,,,,,,,,,,,
06/07/2000,,RC-02,15169,T,0.5,,10.7,4.6,,168,<0.05,0.09,1.33,0.02,<0.005,4.68,4.36,97,,,,,,,,,,,,,,,,2,,8,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-02,15169,M,6,,16,17.3,,165,<0.05,0.09,0.41,0.03,0.005,4.44,4.3,103,,,,,,,,,,,,,,,,2,,<5,6,<5,,,,,,,,,,,,,
06/07/2000,,RC-02,15169,B,12,,2.7,<4.0,,184,<0.05,0.28,0.74,0.12,0.015,,,112,,,,,,,,,,,,,,,,2,,9,27,<5,,,,,,,,,,,,,
06/07/2000,,RC-03,11068,T,0.5,,16.6,5.7,,157,<0.05,0.01,0.66,0.02,<0.005,4.98,3.93,94,,,,,,,,,,,,,,,,2,,<5,10,<5,,,,,,,,,,,,,
06/07/2000,,RC-03,11068,B,13,,5.3,20.6,,177,0.15,0.02,0.75,0.15,0.046,5.72,3.86,114,,,,,,,,,,,,,,,,6,,8,39,<5,,,,,,,,,,,,,
06/07/2000,,RC-04,15172,M,2,,45.4,20.2,,135,<0.05,0.01,0.58,0.24,0.099,7.73,6.13,81.5,,,,,,,,,,,,,,,,10,,64,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-05,15170,T,0.5,,17.6,6.4,,166,<0.05,0.12,0.56,0.03,<0.005,4.57,3.93,92.5,11.5,44.1,,,,35.6,2.94,12.5,3.43,4,,,6050,<1,,<2,0.9,<5,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-05,15170,M,5,,4.8,16.2,,177,<0.05,0.35,0.62,0.04,<0.005,4.48,4.1,113,10.5,41.5,,,,39.8,2.96,10.6,3.18,5,,,1364,<1,,<2,0.7,14,7,<5,,,,,,,,,,,,,
06/07/2000,,RC-05,15170,B,11,,15,7.2,,162,0.05,0.13,0.32,0.04,<0.005,4.48,4.4,100,13.4,44.1,,,,36.7,2.84,12.1,3.8,4,,,4422,<1,,4,1.1,<5,<5,<5,,,,,,,,,,,,,
06/07/2000,,RC-06,15199,M,2,,10.7,88.6,,195,<0.05,0.22,0.79,0.21,0.069,7.47,6.06,104,,,,,,,,,,,,,,,,44,,77,<5,<5,,,,,,,,,,,,,
07/06/2000,,RC-05,15170,M,5,,7.2,8.4,,155,0.07,0.02,0.4,0.04,<0.005,5.03,4.95,93.4,10.7,47.8,,,,35,3.01,14.7,4.37,5,,,,<1,,<2,5.4,<5,<5,<5,,,,,,,,,,,,,
08/07/2000,,RC-05,15170,M,5,,13.9,<4.0,,155,0.15,<0.01,0.27,0.04,<0.005,4.94,4.55,94.9,10.2,34.6,,,,33.7,2.77,16.4,4.46,6,,,8536,<1,,<2,0.8,<5,<5,<5,,,,,,,,,,,,,
09/14/2000,,RC-01,15168,T,0.5,,20,8.1,,152,0.12,<0.01,0.72,0.032,<0.005,4.58,3.76,93.9,,,,,,,,,,,,,,,,<2,,<5,10,<5,,,,,,,,,,,,,
09/14/2000,,RC-01,15168,M,7,,20,7.4,,149,0.06,<0.01,0.65,0.029,<0.005,4.64,3.88,97.1,,,,,,,,,,,,,,,,<2,,<5,30,<5,,,,,,,,,,,,,
09/14/2000,,RC-01,15168,B,14,,3.3,4.4,,179,0.84,<0.01,2.67,0.205,0.124,4.65,3.83,140,,,,,,,,,,,,,,,,<2,,181,840,<5,,,,,,,,,,,,,
09/14/2000,,RC-02,15169,T,0.5,,19.4,6.3,,143,<0.05,<0.01,0.87,0.037,<0.005,4.72,3.97,93.4,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
09/14/2000,,RC-02,15169,M,6,,22.7,6.2,,143,<0.05,<0.01,0.81,0.039,<0.005,4.8,3.94,91.3,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
09/14/2000,,RC-02,15169,B,12,,16,9.8,,150,0.17,<0.01,1.1,0.087,<0.005,4.89,4.19,104,,,,,,,,,,,,,,,,<2,,<5,62,<5,,,,,,,,,,,,,
09/14/2000,,RC-03,11068,T,0.5,,16.7,10.7,,142,0.07,<0.01,1.14,0.05,<0.005,4.75,4.07,83.4,,,,,,,,,,,,,,,,<2,,6,<5,<5,,,,,,,,,,,,,
09/14/2000,,RC-03,11068,B,13,,24.7,14.6,,153,0.57,0.04,1.64,0.16,0.022,5.15,4.22,98.1,,,,,,,,,,,,,,,,<2,,8,298,<5,,,,,,,,,,,,,
09/14/2000,,RC-04,15172,M,2,,42.7,23.5,,143,0.15,0.02,1.58,0.108,<0.005,5.52,4.77,88.6,,,,,,,,,,,,,,,,12,,5,5,<5,,,,,,,,,,,,,
09/14/2000,,RC-05,15170,T,0.5,,24,12.6,,137,<0.05,0.04,1.25,0.047,<0.005,4.54,3.92,83.9,10.1,39.5,,,,24.8,2.46,13.8,4.79,3,,,14388,<1,,<2,1.5,<5,6,<5,,,,,,,,,,,,,
09/14/2000,,RC-05,15170,M,5,,28.7,15.5,,146,0.05,0.02,0.38,0.058,<0.005,4.56,3.99,80.7,12.4,42,,,,25.5,2.6,14.9,5.15,2,,,11682,<1,,<2,1.8,<5,<5,<5,,,,,,,,,,,,,
09/14/2000,,RC-05,15170,B,11,,21.4,17,,148,0.1,0.02,1.03,0.068,<0.005,4.48,3.88,86,11,42.3,,,,23.9,2.51,14,5,2,,,15136,<1,,<2,1.7,8,9,<5,,,,,,,,,,,,,
09/14/2000,,RC-06,15199,M,2,,34.7,96.9,,153,0.11,0.04,1.3,0.105,<0.005,5.85,4.58,91.3,,,,,,,,,,,,,,,,<2,,12,<5,<5,,,,,,,,,,,,,
10/04/2000,,RC-05,15170,M,5,,22,12.2,,158,<0.05,0.03,0.96,0.05,<0.005,5.19,4.28,94.2,11.2,37.4,,,,24.8,3.18,15,5.25,4,,,17864,<1,,<2,,24,<5,<5,,,,,,,,,,,,,
11/09/2000,,RC-05,15170,M,,,12.5,16,,153,<0.05,0.08,0.38,0.045,<0.005,4.9,4.05,97.1,11.9,37.5,,,,38.8,3.12,15.1,5.67,4,,,16302,<1,,2,1.3,8,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-01,15168,T,0.5,,7.3,<4.0,,161,<0.05,0.26,0.79,0.026,<0.005,5.03,4.42,99.3,,,,,,,,,,,,,,,,0,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-01,15168,M,8,,10.7,<4.0,,164,<0.05,0.26,0.75,0.026,<0.005,4.67,4.49,99.3,,,,,,,,,,,,,,,,0,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-01,15168,B,16,,6.7,4.2,,161,<0.05,0.25,0.65,0.029,<0.005,5.34,4.45,99.3,,,,,,,,,,,,,,,,0,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-02,15169,T,0.5,,8.7,<4.0,,159,<0.05,0.21,0.64,0.026,<0.005,5.6,4.39,100,,,,,,,,,,,,,,,,8,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-02,15169,M,6,,10.7,<4.0,,161,<0.05,0.22,0.73,0.026,<0.005,4.78,4.42,98.8,,,,,,,,,,,,,,,,2,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-02,15169,B,12,,9.4,4.4,,158,<0.05,0.21,0.65,0.029,<0.005,4.8,4.5,99.3,,,,,,,,,,,,,,,,2,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-03,11068,T,0.5,,13.4,6,,158,<0.05,0.16,0.86,0.027,<0.005,5.12,4.44,98.2,,,,,,,,,,,,,,,,0,,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-03,11068,B,8,,11.4,<4.0,,156,<0.05,0.16,0.75,0.027,<0.005,4.98,4.37,97.1,,,,,,,,,,,,,,,,0,,6,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-04,15172,M,3,,10,27.7,,148,0.1,0.26,1.02,0.144,0.065,7.15,6.09,78.3,,,,,,,,,,,,,,,,6,,184,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-05,15170,T,0.5,,14.7,7.5,,160,<0.05,0.2,0.72,0.031,<0.005,5,4.56,99.3,12.5,38.6,,,,37.7,3.05,25.4,5.33,2,,,4488,<1,,0,1.2,<5,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-05,15170,M,6,,9.4,6.5,,160,<0.05,0.19,0.89,0.034,<0.005,4.82,4.66,99.9,9.6,37.2,,,,29.2,2.5,21.7,5,2,,,4796,<1,,0,1.1,6,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-05,15170,B,12,,10.2,17.6,,162,<0.05,0.19,0.89,0.044,<0.005,5.14,4.52,100,12.5,39.9,,,,40.2,3.16,26.9,5.68,3,,,3894,<1,,2,1.5,6,<5,<5,,,,,,,,,,,,,
12/06/2000,,RC-06,15199,M,2,,24,49.9,,174,<0.05,0.32,1.28,0.11,0.013,6.33,5.37,97.1,,,,,,,,,,,,,,,,6,,19,<5,<5,,,,,,,,,,,,,
01/08/2001,,RC-05,15170,M,5,,9.3,10.6,,160,<0.05,0.26,0.48,0.049,<0.005,5.16,4.74,97.6,10.7,44.1,,,,34.7,3.04,16,5.43,3,,,4554,<1,,<2,1.1,41,<5,<5,,,,,,,,,,,,,
02/05/2001,,RC-05,15170,M,5,,5.3,11.8,,168,0.26,0.4,0.76,0.089,<0.005,5.03,3.78,94.8,9.3,35,,,,37.8,3.4,17.2,4.72,4,,,1408,<1.0,,2,1.2,31,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-01,15168,T,0.5,,14.2,4.9,,160,<0.05,0.42,0.27,0.045,0.008,4.7,3.96,90.5,,,,,,,,,,,,,,,,<2,,14,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-01,15168,M,7,,3.6,5.4,,160,0.07,0.43,0.27,0.045,0.01,4.82,3.91,91.6,,,,,,,,,,,,,,,,4,,42,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-01,15168,B,13,,2.7,7,,162,0.13,0.44,0.18,0.045,<0.005,4.65,3.54,90.5,,,,,,,,,,,,,,,,<2,,20,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-02,15169,T,0.5,,8,8.3,,166,<0.05,0.56,0.32,0.055,0.005,5.03,3.84,91.1,,,,,,,,,,,,,,,,<2,,48,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-02,15169,M,7,,6.2,7.2,,165,<0.05,0.55,0.36,0.063,0.008,4.65,3.72,90.8,,,,,,,,,,,,,,,,8,,126,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-02,15169,B,14,,3.6,8.2,,167,<0.05,0.57,0.33,0.076,0.01,4.45,3.88,92.7,,,,,,,,,,,,,,,,<2,,32,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-03,11068,T,0.5,,8,5.5,,151,0.1,0.53,0.48,0.118,0.013,4.98,4.51,84.1,,,,,,,,,,,,,,,,<2,,99,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-03,11068,B,12,,4.4,9.7,,155,0.08,0.57,0.4,0.079,0.013,5.22,4.36,85.7,,,,,,,,,,,,,,,,1,,56,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-04,15172,M,1,,3.6,50,,163,0.07,0.18,0.56,0.121,0.062,8.24,6.41,77.2,,,,,,,,,,,,,,,,244,,92,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-05,15170,T,0.5,,17.8,11.7,,170,<0.05,0.64,0.46,0.195,0.023,4.93,4.27,93.2,10.6,39.8,,,,35,2.72,14.8,4.27,2,,,792,<1,,4,2.2,39,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-05,15170,M,5,,4.4,10.7,,173,0.07,0.63,0.43,0.087,0.013,4.54,3.74,94.2,7.9,37.7,,,,33.7,2.74,15.7,4.71,2,,,836,<1,,12,1.5,51,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-05,15170,B,11,,5.3,32.7,,193,0.07,0.7,0.54,0.166,0.021,4.98,4.08,98.5,7,41.2,,,,38.3,2.84,15.3,4.38,3,,,880,<1,,20,2.1,53,<5,<5,,,,,,,,,,,,,
03/13/2001,,RC-06,15199,M,2,,13.4,438,,180,<0.05,0.37,0.84,0.116,0.041,6.69,5.58,120,,,,,,,,,,,,,,,,<10,,132,<5,<5,,,,,,,,,,,,,
04/03/2001,,RC-05,15170,M,6,,5.3,15.4,,186,0.2,0.79,0.71,0.088,0.04,4.73,4.64,97.7,7.3,37.8,,,,39.7,2.47,12.3,3.87,3,,,660,<1,,1,2.1,80,<5,<5,,,,,,,,,,,,,
05/07/2001,,RC-05,15170,M,6,,15.1,9.1,,174,0.07,0.54,0.78,0.065,0.011,4.64,4.41,113,9.9,32.6,,,,38.2,2.54,12.6,3.66,3,,,1452,<1,,16,2.6,31,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-01,15168,T,0.5,,11.4,<4.0,,159,<0.05,0.52,0.56,0.028,0.012,4.83,4.1,103,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-01,15168,M,7,,10,<4.0,,160,0.13,0.53,0.6,0.028,0.012,4.74,4.23,103,,,,,,,,,,,,,,,,6,,<5,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-01,15168,B,13,,5.3,4.3,,158,0.08,0.62,0.74,0.031,0.015,4.82,4.23,106,,,,,,,,,,,,,,,,<2,,5,6,<5,,,,,,,,,,,,,
06/06/2001,,RC-02,15169,T,0.5,,8.7,4.2,,153,0.1,0.41,0.79,0.036,0.015,4.98,4.27,99.6,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-02,15169,M,7,,8.7,4.4,,150,0.18,0.4,0.68,0.036,0.012,4.91,4.17,101,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-02,15169,B,14,,4,5.8,,167,0.07,0.74,0.66,0.039,0.015,4.71,4,110,,,,,,,,,,,,,,,,<2,,9,46,<5,,,,,,,,,,,,,
06/06/2001,,RC-03,11068,T,0.5,,14,5.5,,141,0.22,0.28,0.84,0.046,0.02,4.42,3.74,94.2,,,,,,,,,,,,,,,,<2,,<5,10,<5,,,,,,,,,,,,,
06/06/2001,,RC-03,11068,B,12,,2.3,40.9,,170,0.16,0.15,1.1,0.152,0.02,5,4.09,119,,,,,,,,,,,,,,,,<2,,18,184,<5,,,,,,,,,,,,,
06/06/2001,,RC-04,15172,M,3,,28.7,20.3,,153,0.13,0.09,1.05,0.111,0.025,6.27,5.46,106,,,,,,,,,,,,,,,,6,,13,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-05,15170,T,0.5,,13.4,14.6,,156,0.19,0.35,0.68,0.064,0.015,5.14,4.66,98.8,9.9,32.5,,,,36.7,2.73,11.6,4.08,3,,,5698,<1,,2,2.5,9,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-05,15170,M,6,,11.2,15.2,,154,0.12,0.32,0.81,0.064,0.02,5.02,4.33,98.8,9,32.9,,,,37.2,2.76,12,4.1,3,,,3058,<1,,<2,1.9,9,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-05,15170,B,12,,13.9,47.8,,167,0.13,0.41,0.88,0.131,0.023,5.09,4.47,108,10.3,33.2,,,,40.5,3.22,11.7,4.23,5,,,3366,<1,,<2,2.4,16,<5,<5,,,,,,,,,,,,,
06/06/2001,,RC-06,15199,M,2,,25.4,109,,194,0.09,0.13,1.2,0.237,0.023,5.63,4.96,112,,,,,,,,,,,,,,,,<4,,23,<5,<5,,,,,,,,,,,,,
07/05/2001,,RC-05,15170,M,6,,16.6,14.1,,143,0.07,<0.01,0.76,0.066,<0.005,5.47,4.47,92.6,8.9,30,,,,32.6,3.05,14.8,4.11,4,,,4884,<1,,2,2.3,5,<5,<5,,,,,,,,,,,,,
08/07/2001,,RC-05,15170,M,6,,12.9,7.3,,141,<0.05,0.22,0.46,0.046,0.02,4.42,4.31,86.3,10.8,38.2,,,,32.4,2.85,16.5,4.46,4,,,15906,<1,,1,1.5,<5,<5,<5,,,,,,,,,,,,,
09/06/2001,,RC-01,15168,T,0.5,,21.4,<4.0,,153,0.09,0.15,0.6,0.059,0.022,5.49,4.01,94.4,,,,,,,,,,,,,,,,<2,,<5,<5,<5,,,,,,,,,,,,,
09/06/2001,,RC-01,15168,M,7,,11.6,<4.0,,151,0.16,0.14,0.38,0.054,0.02,5.06,3.88,93.2,,,,,,,,,,,,,,,,<2,,<5,9,<5,,,,,,,,,,,,,
09/06/2001,,RC-01,15168,B,14,,6.2,<4.0,,182,0.83,0.22,1.16,0.227,0.159,5.08,4.32,131,,,,,,,,,,,,,,,,<2,,118,463,<5,,,,,,,,,,,,,
09/06/2001,,RC-02,15169,T,0.5,,23.1,<4.0,,148,0.27,0.12,0.46,0.059,0.022,5.39,4.03,90.5,,,,,,,,,,,,,,,,<2,,<5,8,<5,,,,,,,,,,,,,
09/06/2001,,RC-02,15169,M,6,,16.9,<4.0,,146,0.1,0.31,0.41,0.061,0.025,5.38,4.09,91.6,,,,,,,,,,,,,,,,<2,,13,27,<5,,,,,,,,,,,,,
09/06/2001,,RC-02,15169,B,12,,4.4,7.3,,179,1.01,0.18,1.33,0.298,0.157,4.97,4.5,138,,,,,,,,,,,,,,,,<2,,64,825,<5,,,,,,,,,,,,,
09/06/2001,,RC-03,11068,T,0.5,,25.8,4.4,,146,0.12,0.17,0.57,0.071,0.02,5.29,4.2,87.1,,,,,,,,,,,,,,,,<2,,<5,42,<5,,,,,,,,,,,,,
09/06/2001,,RC-03,11068,B,12,,3.6,8.8,,189,1.85,0.23,2.24,0.554,0.276,6.07,4.78,154,,,,,,,,,,,,,,,,<2,,58,900,<5,,,,,,,,,,,,,
09/06/2001,,RC-04,15172,M,3,,27.6,13.9,,149,0.16,0.25,0.48,0.133,0.027,4.94,4.35,83.2,,,,,,,,,,,,,,,,14,,<5,7,<5,,,,,,,,,,,,,
09/06/2001,,RC-05,15170,T,0.5,,27.6,8.6,,145,0.08,0.21,0.32,0.082,0.02,4.58,3.87,86.6,10.5,26.5,,,,31.1,2.83,15.7,4.12,5,,,35024,<1,,8,1.8,<5,6,<5,,,,,,,,,,,,,
09/06/2001,,RC-05,15170,M,6,,17.8,7.8,,144,0.2,0.18,0.27,0.076,0.02,4.58,3.75,87.7,11.4,24.7,,,,31.9,2.8,15.3,4.22,5,,,17864,<1,,6,1.5,9,<5,<5,,,,,,,,,,,,,
09/06/2001,,RC-05,15170,B,12,,15.1,10.2,,144,0.21,0.18,0.58,0.076,0.02,4.99,3.72,87.7,8.8,25.6,,,,32.3,2.83,15.3,4.08,5,,,18722,<1,,20,1.6,<5,6,<5,,,,,,,,,,,,,
09/06/2001,,RC-06,15199,M,2,,19.6,81.6,,154,0.28,0.22,0.7,0.194,0.02,4.86,4.07,84.9,,,,,,,,,,,,,,,,4,,<5,<5,<5,,,,,,,,,,,,,
10/03/2001,,RC-05,15170,M,6,,12.3,9.4,,152,0.07,0.16,0.73,0.059,0.013,5.29,4.15,93.7,8,26.1,262,21,,34.7,2.98,17.6,4.35,6,,,18128,<1,,<2,1.4,,,<5,,,,,,,,,,,,,
