	0	0.5	1	1.5	2	2.5	3	3.5	4	4.5	5	5.5	6	6.5	7	7.5	8	8.5
09/05/2021 01:00	28.476	28.397	28.418	28.44	28.41	28.319	27.954	24.854	22.83	21.186	18.92	18.548	17.218	16.458	16.072	15.784	15.651	15.348
09/05/2021 03:00	28.369	28.335	28.275	28.32	28.278	28.31	28.159	24.549	22.067	20.829	19.349	17.803	16.543	15.767	15.261	15.176	15.055	14.931
09/05/2021 05:00	28.25	28.14	28.166	28.15	28.208	28.177	28.199	24.948	23.206	21.166	17.81	16.672	16.196	15.563	15.065	15.058	14.867	14.81
09/05/2021 19:00	28.905	28.971	28.929	28.913	28.998	28.941	28.63	24.529	23.415	21.983	19.195	17.37	16.912	16.307	15.793	15.537	15.277	15.293
09/05/2021 21:00	28.804	28.792	28.843	28.824	28.871	28.63	26.389	25.598	23.556	21.136	19.549	17.883	17.122	16.219	15.81	15.613	15.428	15.229
09/05/2021 23:00	28.589	28.508	28.6	28.519	28.516	28.612	27.253	26.055	24.031	21.514	19.156	17.258	16.694	16.173	16.055	15.725	15.283	15.077
09/06/2021 01:00	28.333	28.375	28.355	28.289	28.273	27.637	27.001	26.092	23.163	20.187	18.715	17.909	16.662	16.228	15.913	15.68	15.424	15.223
09/06/2021 03:00	28.055	28.244	28.066	28.039	28.047	28.09	27.358	26.577	22.522	20.415	18.843	17.837	16.836	16.335	15.966	15.599	15.271	15.094
09/06/2021 05:00	27.828	27.819	27.751	27.858	27.842	27.836	27.458	25.89	22.512	20.597	18.667	17.901	17.025	16.191	15.736	15.238	15.162	15.014
09/06/2021 19:00	28.352	27.985	27.51	27.399	27.152	27.015	26.731	26.418	24.172	21.46	19.774	18.717	18.029	17.471	16.553	16.183	15.712	15.598
09/06/2021 21:00	27.842	27.752	27.519	27.376	27.294	27.009	26.913	26.645	24.767	21.792	19.837	19.174	18.581	17.391	16.738	16.213	15.93	15.53
09/06/2021 23:00	27.505	27.621	27.592	27.385	27.355	27.311	27.12	26.991	24.253	22.158	20.598	19.262	18.564	17.348	16.861	16.408	16.234	15.736
09/07/2021 01:00	27.808	27.851	27.632	27.59	27.573	27.555	27.373	26.722	23.376	21.765	20.282	19.232	18.346	17.421	16.743	15.842	15.645	15.451
09/07/2021 03:00	28.111	28.078	28.01	27.905	27.823	27.744	27.298	25.291	24.355	22.893	21.554	20.256	18.514	17.267	16.633	16.305	15.964	15.839
09/07/2021 05:00	27.85	27.867	27.829	27.874	27.784	27.778	26.372	25.621	24.78	23.062	21.541	19.263	17.692	17.18	16.671	16.271	16	15.671
09/07/2021 19:00	28.154	28.163	27.889	27.605	27.333	27.197	27.031	26.711	25.397	22.901	21.794	20.438	19.041	18.106	17.367	16.998	16.601	16.144
09/07/2021 21:00	27.966	28.106	28.109	27.931	27.824	27.616	27.286	26.867	25.497	23.441	21.466	20.156	19.249	18.606	17.774	17.151	16.92	16.276
09/07/2021 23:00	27.865	27.856	27.799	27.768	27.709	27.505	27.343	26.762	25.229	23.379	21.929	20.573	19.807	18.655	17.805	17.295	16.93	16.386
09/08/2021 01:00	27.626	27.74	27.69	27.722	27.68	27.537	27.433	26.612	24.993	23.351	21.711	20.138	18.943	18.024	17.28	16.893	16.38	16.034
09/08/2021 03:00	27.509	27.547	27.505	27.563	27.544	27.564	27.253	26.288	24.757	23.592	21.293	19.538	18.589	18.13	17.53	16.619	16.238	15.924
09/08/2021 05:00	27.441	27.403	27.421	27.466	27.397	27.468	27.047	26.12	24.898	23.449	20.95	19.403	18.505	17.604	17.071	16.521	16.372	15.8
09/08/2021 19:00	27.594	27.54	27.596	27.518	27.599	27.579	27.587	27.559	23.182	21.759	20.364	18.851	17.312	16.66	16.252	15.99	15.554	15.481
09/08/2021 21:00	27.492	27.255	27.334	27.304	27.373	27.291	27.299	26.24	24.157	22.986	21.177	19.207	17.988	16.874	16.233	16.353	15.922	15.798
09/08/2021 23:00	27.135	27.149	27.23	27.188	27.206	27.188	27.128	26.755	25.4	23.415	22.173	19.81	19.296	18.592	17.911	17.145	16.627	16.362
09/09/2021 01:00	27.057	27.037	27.081	27.09	27.045	27.001	27.036	25.952	24.672	23.126	21.356	19.399	18.144	17.452	17.111	16.862	16.576	16.205
09/09/2021 03:00	26.912	26.903	26.882	26.988	26.845	26.828	26.874	26.45	25.038	23.149	21.874	20.611	19.426	18.509	17.03	16.509	16.361	16.112
09/09/2021 05:00	26.666	26.704	26.71	26.69	26.696	26.664	26.717	26.186	24.498	21.879	20.882	19.254	17.917	17.256	16.275	16.337	16.235	15.741
09/09/2021 19:00	28.298	28.357	28.26	27.563	26.925	26.825	26.411	26.152	25.605	23.232	21.246	19.852	18.014	17.488	17.11	16.633	16.255	15.978
09/09/2021 21:00	28.097	28.109	28.001	27.757	27.056	26.711	26.412	26.054	24.462	22.574	21.003	19.774	19.459	18.144	17.525	16.802	16.527	16.144
09/09/2021 23:00	27.711	27.702	27.607	27.476	26.752	26.343	26.002	25.639	23.966	22.418	21.363	19.673	18.737	17.875	17.109	16.715	16.21	15.895
09/10/2021 01:00	27.359	27.297	27.277	27.36	26.826	26.44	26.247	25.928	24.722	23.745	22.07	20.019	18.695	17.891	17.6	16.96	16.084	15.75
09/10/2021 03:00	27.118	27.061	27.123	27.092	26.445	26.337	26.164	25.732	23.828	22.401	21.36	19.927	17.949	16.963	16.576	16.082	15.854	15.417
09/10/2021 05:00	26.84	26.788	26.794	26.863	26.404	26.358	26.056	25.92	24.803	23.363	21.721	19.822	18.404	17.242	16.634	16.21	15.921	15.734
09/10/2021 19:00	26.835	26.794	26.74	26.557	26.309	26.15	25.882	25.864	25.588	22.88	21.406	19.405	18.817	17.647	17.197	16.615	16.341	16.013
09/10/2021 21:00	26.663	26.727	26.732	26.65	26.606	26.398	26.332	26.065	25.055	22.176	20.659	19.608	18.869	17.694	17.082	16.307	15.959	15.633
09/10/2021 23:00	26.501	26.535	26.548	26.529	26.422	26.49	26.285	26.188	24.341	22.506	21.68	20.153	18.993	18.265	17.487	17.01	16.718	16.335
09/11/2021 01:00	26.427	26.458	26.437	26.444	26.435	26.267	26.28	25.768	23.326	22.733	21.279	20.256	18.863	17.589	17.024	16.183	15.87	15.318
09/11/2021 03:00	26.27	26.356	26.37	26.3	26.306	26.31	26.195	25.223	23.529	21.87	20.14	18.23	16.761	16.009	16.226	15.364	15.417	15.359
09/11/2021 05:00	26.153	26.189	26.149	26.231	26.137	26.167	26.012	25.046	23.985	22.344	20.413	18.628	17.52	16.697	16.244	15.616	15.608	15.304
09/11/2021 19:00	26.399	26.485	26.258	26.264	26.168	26.059	26.012	25.888	24.097	21.93	19.989	18.545	17.345	16.584	16.133	15.894	15.414	15.24
09/11/2021 21:00	26.423	26.485	26.41	26.49	26.409	26.265	26.146	25.841	24.711	21.688	19.309	18.033	17.821	16.401	16.189	15.822	15.715	15.126
09/11/2021 23:00	26.384	26.473	26.393	26.423	26.489	26.194	25.917	25.756	23.941	21.124	20.248	18.469	17.517	16.386	16.167	15.817	15.497	15.196
09/12/2021 01:00	26.296	26.34	26.307	26.302	26.296	26.175	26.02	25.294	22.933	21.701	20.132	18.975	17.037	16.127	15.823	15.461	15.132	15.241
09/12/2021 03:00	26.129	26.221	26.141	26.18	26.175	26.206	26.049	24.89	24.211	22.985	20.815	19.213	17.515	16.856	16.479	15.999	15.81	15.424
09/12/2021 05:00	26.114	26.078	26.018	26.036	26.055	26.049	25.857	24.929	23.875	22.776	19.347	18.406	17.21	16.079	16.249	15.666	15.481	15.425
09/12/2021 19:00	26.22	26.226	26.23	26.047	26	25.802	25.747	25.648	25.353	21.707	20.198	18.311	16.926	16.253	16.102	15.713	15.454	15.252
09/12/2021 21:00	26.292	26.276	26.256	26.248	26.243	26.172	26.088	25.978	24.459	21.297	19.773	18.082	17.168	16.797	16.328	16.324	15.523	15.078
09/12/2021 23:00	26.226	26.193	26.223	26.179	26.223	26.191	25.827	25.649	23.739	21.66	19.984	18.52	17.185	16.852	16.272	15.874	15.364	15.063
09/13/2021 01:00	26.061	26.01	26.117	26.096	26.026	26.018	25.956	25.526	22.995	21.989	20.075	18.423	16.756	16.198	15.689	15.375	15.197	15.12
09/13/2021 03:00	25.899	25.988	25.91	25.902	25.921	25.95	25.91	25.453	24.223	22.841	19.861	18.09	17.238	16.65	16.127	15.634	15.433	15.081
09/13/2021 05:00	25.816	25.795	25.84	25.758	25.764	25.819	25.837	25.407	24.095	22.008	20.643	17.653	17.035	16.212	15.621	15.252	15.195	15.226
09/13/2021 19:00	26.539	26.368	26.266	25.917	25.757	25.72	25.647	25.605	24.795	21.545	19.505	17.399	16.405	16.082	15.59	15.172	15.161	15.164
09/13/2021 21:00	26.631	26.724	26.603	26.333	26.263	26.331	25.903	25.448	23.556	20.263	18.806	17.553	17.073	16.563	15.821	15.611	15.369	15.031
09/13/2021 23:00	26.469	26.383	26.41	26.427	26.331	25.682	25.517	25.216	23.167	20.522	19.139	17.566	16.757	16.053	15.664	15.535	15.212	15.036
09/14/2021 01:00	26.2	26.263	26.286	26.24	26.221	25.746	25.436	24.64	22.655	21.252	19.582	17.664	16.68	16.128	15.416	15.186	14.916	14.92
09/14/2021 03:00	26.006	26.041	26.062	26.105	26.012	25.561	25.307	24.53	23.869	22.592	18.813	17.694	16.791	16.226	15.324	15.126	15.109	15.054
09/14/2021 05:00	26.043	26.031	26.082	25.899	25.829	25.453	25.159	24.791	23.93	21.799	19.187	17.327	16.155	15.867	15.361	15.357	15.214	15.104
09/14/2021 19:00	27.232	27.244	26.939	26.304	25.891	25.819	25.828	25.715	25.457	22.84	20.209	18.346	17.201	16.477	16.22	15.86	15.657	15.427
09/14/2021 21:00	26.904	26.919	26.778	26.821	26.386	26.164	25.883	25.783	24.081	21.239	18.325	17.43	16.707	16.315	15.651	15.494	15.374	15.066
09/14/2021 23:00	26.627	26.839	26.699	26.741	26.585	26.364	26.022	25.646	23.567	21.736	20.411	19.127	17.112	16.716	16.463	16.036	15.429	15.319
09/15/2021 01:00	26.533	26.671	26.678	26.684	26.502	26.497	26.144	25.083	23.324	22.531	20.811	18.906	17.916	17.073	16.302	15.726	15.254	15.171
09/15/2021 03:00	26.625	26.611	26.55	26.605	26.6	26.316	25.376	24.509	23.736	22.146	19.112	17.497	16.952	16.303	15.775	15.601	15.158	15.142
09/15/2021 05:00	26.429	26.487	26.477	26.444	26.375	26.256	25.778	24.944	24.03	22.217	18.286	17.097	16.275	15.801	15.313	15.24	15.045	14.912
09/15/2021 19:00	27.904	27.955	27.908	27.738	27.616	27.228	25.171	24.941	24.298	22.526	20.143	18.723	17.273	16.975	16.58	16.064	15.806	15.486
09/15/2021 21:00	27.846	27.831	27.86	27.861	27.236	25.751	25.624	25.292	24.498	23.157	20.358	18.076	17.706	16.763	16.379	16.223	16.124	15.918
09/15/2021 23:00	27.503	27.557	27.6	27.457	26.464	25.907	25.873	25.391	24.667	23.407	19.444	18.566	17.568	16.853	16.344	16.046	15.396	15.339
09/16/2021 01:00	27.231	27.341	27.299	27.244	26.572	26.028	25.846	25.411	24.744	21.248	19.83	18.399	17.378	16.721	16.428	16.249	15.717	15.447
09/16/2021 03:00	26.929	26.924	26.999	26.884	26.98	26.301	25.867	25.502	25.237	21.015	19.197	18.068	17.304	17.068	16.439	16.061	15.554	15.388
09/16/2021 05:00	26.663	26.644	26.682	26.695	26.642	26.629	25.806	25.612	24.295	21.093	19.03	18.164	17.884	17.005	16.251	15.814	15.44	15.346
09/16/2021 19:00	28.236	28.061	28.096	27.646	27.558	27.336	27.167	25.599	23.41	20.937	18.879	17.761	17.258	16.993	16.324	15.702	15.41	15.294
09/16/2021 21:00	27.657	27.657	27.69	27.618	27.333	27.317	25.536	24.55	23.644	22.183	19.276	18.38	17.552	16.644	15.99	15.903	15.569	15.49
09/16/2021 23:00	27.434	27.414	27.399	27.287	27.052	25.988	25.325	24.799	24.327	21.667	20.248	18.875	17.591	17.048	16.361	15.519	15.589	15.4
09/17/2021 01:00	27.171	27.198	27.224	26.938	26.31	25.983	25.537	25.273	24.493	22.31	20.339	18.525	17.623	16.664	16.097	16.095	15.941	15.515
09/17/2021 03:00	26.903	26.998	26.978	26.556	26.468	25.946	25.73	25.26	24.868	21.91	20.075	18.564	17.309	16.561	16.37	15.976	15.762	15.292
09/17/2021 05:00	26.7	26.708	26.731	26.673	26.289	26.035	25.785	25.498	24.981	21.681	19.424	17.908	16.863	16.554	16.29	15.799	15.705	15.489
09/17/2021 19:00	28.109	27.999	27.944	27.99	27.662	27.51	27.467	24.857	22.714	21.064	18.994	17.824	16.808	16.578	16.102	15.873	15.391	15.215
09/17/2021 21:00	27.792	27.871	27.738	27.728	27.495	27.093	25.666	24.737	24.243	21.774	20.549	18.986	18.609	17.702	17.061	16.438	16.008	15.814
09/17/2021 23:00	27.55	27.527	27.59	27.307	26.774	26.084	25.489	24.778	24.158	22.389	20.194	18.585	17.393	16.941	16.569	15.938	15.641	15.399
09/18/2021 01:00	27.274	27.355	27.336	26.879	26.869	25.998	25.485	25.164	24.762	23.031	19.166	17.889	17.033	16.072	15.631	15.502	15.469	15.373
09/18/2021 03:00	27.105	27.109	27.062	27.112	26.706	26.181	25.815	25.482	25.081	20.703	19.182	18.02	16.558	16.032	15.812	15.567	15.355	15.214
09/18/2021 05:00	26.777	26.848	26.853	26.832	26.548	26.131	25.8	25.492	24.528	21.512	19.626	17.915	17.076	16.818	16.132	15.857	15.7	15.215
09/19/2021 19:00	28.414	28.446	28.331	28.102	27.946	26.759	26.095	25.362	24.042	21.92	19.633	17.864	17.475	16.795	16.285	15.839	15.778	15.331
09/19/2021 21:00	28.066	28.052	28.084	27.96	26.947	26.202	25.814	25.218	24.404	23.377	19.175	17.72	17.531	16.954	16.352	15.87	15.536	15.412
09/19/2021 23:00	27.766	27.818	27.766	27.826	26.662	26.324	25.854	25.385	24.983	22.537	19.731	18.312	17.176	16.53	16.088	15.733	15.384	15.298
09/20/2021 01:00	27.587	27.537	27.592	27.303	26.53	26.092	25.807	25.485	24.946	21.4	19.017	17.797	17.499	16.562	16.367	15.701	15.387	15.424
09/20/2021 03:00	27.398	27.268	27.456	26.876	26.612	26.317	26.032	25.826	25.014	21.639	20.043	18.515	17.567	17.099	15.892	15.684	15.714	15.545
09/20/2021 05:00	27.134	27.17	27.018	26.632	26.573	26.292	26.03	25.766	23.968	21.072	19.511	18.838	17.743	16.573	16.314	15.646	15.602	15.282
09/20/2021 19:00	27.263	27.274	27.06	26.895	26.692	26.403	26.276	26.184	24.809	20.79	19.697	17.991	17.267	16.825	16.293	15.909	15.608	15.349
09/20/2021 21:00	27.599	27.598	27.505	27.57	27.527	27.121	26.518	25.865	23.642	20.985	20	18.688	17.695	17.249	16.465	15.878	15.632	15.776
09/20/2021 23:00	27.61	27.554	27.575	27.589	27.443	26.858	26.173	24.664	23.321	22.221	20.557	19.372	17.786	16.878	15.882	15.656	15.563	15.342
09/21/2021 01:00	27.267	27.374	27.367	27.372	27.282	26.959	25.908	24.684	23.57	22.033	19.502	17.545	16.512	15.839	15.622	15.282	15.035	14.95
09/21/2021 03:00	27.165	27.215	27.174	27.073	26.106	25.527	25.161	24.953	24.391	23.588	19.431	17.122	16.506	16.031	15.579	15.53	15.449	15.114
09/21/2021 05:00	26.943	26.951	26.987	26.816	26.774	26.358	25.958	25.809	25.27	22.96	19.848	18.525	16.654	16.065	15.704	15.561	15.361	15.232
09/21/2021 19:00	26.062	26.087	26.111	26.047	26.057	26.114	25.886	25.05	24.191	22.61	19.469	17.998	16.624	15.972	15.743	15.393	15.272	15.117
09/21/2021 21:00	25.645	25.71	25.691	25.811	25.816	25.664	25.63	25.492	24.37	21.079	19.119	17.558	17.21	16.456	15.994	15.62	15.289	15.248
09/21/2021 23:00	25.668	25.746	25.652	25.709	25.697	25.731	25.708	25.457	24.873	22.716	20.659	19.269	18.066	17.126	16.32	16.039	15.822	15.535
09/22/2021 01:00	25.537	25.523	25.526	25.554	25.578	25.522	25.603	25.398	24.389	22.372	19.922	18.697	17.545	17.003	15.965	16.094	15.368	15.285
09/22/2021 03:00	25.354	25.362	25.353	25.365	25.284	25.314	25.304	25.348	23.951	21.858	20.081	18.348	17.722	16.626	16.237	15.662	15.454	15.212
09/22/2021 05:00	25.145	25.231	25.135	25.159	25.18	25.199	25.165	25.244	24.465	22.628	20.525	19.038	17.893	16.489	16.071	15.856	15.659	15.536
09/22/2021 19:00	24.717	24.689	24.642	24.67	24.702	24.647	24.714	24.417	23.819	22.796	19.547	18.169	17.234	16.504	15.798	15.686	15.584	15.433
09/22/2021 21:00	24.596	24.522	24.513	24.545	24.58	24.529	24.38	24.412	24.296	22.932	21.486	19.029	18.112	17.302	16.531	16.068	15.68	15.561
09/22/2021 23:00	24.602	24.593	24.586	24.598	24.529	24.503	24.423	24.423	24.295	23.119	20.607	19.04	17.889	17.028	16.274	16.05	15.845	15.55
09/23/2021 01:00	24.457	24.454	24.404	24.467	24.466	24.442	24.452	24.407	24.372	22.347	20.388	18.239	17.704	17.06	16.483	16.1	15.48	15.301
09/23/2021 03:00	24.348	24.288	24.299	24.367	24.301	24.371	24.302	24.255	24.163	22.677	20.05	19.105	17.771	16.847	16.316	16.099	15.684	15.457
09/23/2021 05:00	24.035	24.02	24.044	24.116	24.033	24.072	24.117	24.118	24.013	22.106	20.499	18.42	17.161	16.465	15.87	15.739	15.365	15.299
09/23/2021 19:00	24.96	24.893	24.664	24.205	24.031	23.893	23.857	23.695	23.566	23.275	21.966	19.817	18.397	17.244	16.679	16.238	15.928	15.806
09/23/2021 21:00	24.519	24.585	24.582	24.53	24.502	24.558	24.203	23.882	23.79	22.177	20.445	19.015	17.402	16.865	16.387	16.06	16.008	15.622
09/23/2021 23:00	24.59	24.589	24.522	24.608	24.571	24.1	23.653	23.4	23.1	22.249	20.609	18.985	17.811	17.115	16.43	16.134	15.861	15.481
09/24/2021 01:00	24.403	24.424	24.397	24.385	24.313	24.119	23.765	23.614	23.372	21.295	20.027	18.995	18.084	16.926	16.27	16.046	15.726	15.462
09/24/2021 03:00	24.173	24.146	24.145	24.147	24.121	24.117	23.738	23.484	23.276	21.624	20.469	18.909	17.649	16.651	16.354	15.763	15.461	15.27
09/24/2021 05:00	23.938	23.916	23.941	23.925	23.989	23.897	23.745	23.561	23.046	22.194	20.777	18.503	17.574	16.696	16.006	15.726	15.734	15.668
09/24/2021 19:00	23.705	23.712	23.665	23.594	23.394	23.399	23.351	23.177	23.026	22.789	22.09	20.245	18.614	17.417	16.527	16.127	15.852	15.603
09/24/2021 21:00	23.418	23.434	23.381	23.464	23.346	23.279	23.186	23.195	23.215	23.112	21.45	19.78	17.631	16.975	16.609	16.204	15.902	15.716
09/24/2021 23:00	23.25	23.375	23.326	23.291	23.319	23.277	23.264	23.34	23.272	23.163	20.302	18.85	17.601	17.008	16.506	16.152	15.922	15.777
09/25/2021 01:00	23.235	23.143	23.231	23.25	23.178	23.206	23.159	23.146	23.134	22.135	20.461	19.06	17.909	17.476	16.934	16.512	16.278	15.863
09/25/2021 03:00	23.165	23.15	23.218	23.145	23.231	23.193	23.146	23.213	23.243	21.718	20.888	19.72	18.398	17.109	16.841	16.162	15.804	15.525
09/25/2021 05:00	23.071	23.052	23.073	23.097	23.071	23.067	23.076	23.085	23.072	21.774	21.093	19.321	18.489	17.401	16.442	15.93	15.691	15.666
09/25/2021 19:00	25.318	25.204	24.786	24.194	23.813	23.429	23.142	23.079	22.468	21.935	21.241	19.794	18.277	17.781	16.821	16.147	15.888	15.682
09/25/2021 21:00	24.632	24.745	24.431	24.06	23.529	23.317	23.029	22.764	22.383	22.143	21.17	19.939	18.509	17.567	16.614	16.037	15.858	15.572
09/25/2021 23:00	24.211	24.128	24.063	23.463	23.147	22.99	22.759	22.629	22.614	21.762	20.835	18.338	16.942	16.371	15.84	15.587	15.555	15.31
09/26/2021 01:00	23.681	23.658	23.748	23.424	23.135	22.94	22.766	22.831	22.645	22.137	20.913	18.359	17.35	16.187	15.822	15.623	15.46	15.369
09/26/2021 03:00	23.304	23.294	23.348	23.339	23.229	22.992	22.852	22.825	22.457	22.249	20.7	18.842	17.641	16.671	16.374	16.06	15.529	15.5
