WaterTemp_C,Datetime,Depth_m,DO_mg.L,DewPoint_C,Cloud_cov_fraction,AirTemp_C,Pressure_hPa,WWind_m.s,SWind_m.s,doy,hour_of_day,val_period
13.156,2021-03-23T13:00:00Z,0.5,10.125,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
13.11,2021-03-23T13:00:00Z,1,10.122,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
12.967,2021-03-23T13:00:00Z,1.5,9.965,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
12.773,2021-03-23T13:00:00Z,2,9.655,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
12.145,2021-03-23T13:00:00Z,2.5,8.885,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.984,2021-03-23T13:00:00Z,3,8.559,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.831,2021-03-23T13:00:00Z,3.5,8.49,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.746,2021-03-23T13:00:00Z,4,8.331,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.662,2021-03-23T13:00:00Z,4.5,8.303,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.512,2021-03-23T13:00:00Z,5,8.149,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.492,2021-03-23T13:00:00Z,5.5,8.105,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
11.431,2021-03-23T13:00:00Z,6,8.15,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
10.882,2021-03-23T13:00:00Z,6.5,7.248,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
9.678,2021-03-23T13:00:00Z,7,6.466,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
8.882,2021-03-23T13:00:00Z,7.5,6.425,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
8.366,2021-03-23T13:00:00Z,8,5.498,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
8.275,2021-03-23T13:00:00Z,8.5,4.945,10.6,8,13.05,1000.8,1.4745484033210785,6.791774952563083,82,13,1
13.366,2021-03-23T15:00:00Z,0,10.28,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
13.342,2021-03-23T15:00:00Z,0.5,10.345,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
13.266,2021-03-23T15:00:00Z,1,10.268,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
13.171,2021-03-23T15:00:00Z,1.5,10.151,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
12.899,2021-03-23T15:00:00Z,2,9.705,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
12.421,2021-03-23T15:00:00Z,2.5,9.215,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
12.047,2021-03-23T15:00:00Z,3,8.569,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.835,2021-03-23T15:00:00Z,3.5,8.437,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.688,2021-03-23T15:00:00Z,4,8.254,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.589,2021-03-23T15:00:00Z,4.5,8.156,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.416,2021-03-23T15:00:00Z,5,7.929,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.256,2021-03-23T15:00:00Z,5.5,7.839,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
11.16,2021-03-23T15:00:00Z,6,7.736,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
10.85,2021-03-23T15:00:00Z,6.5,7.538,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
9.011,2021-03-23T15:00:00Z,7,6.242,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
8.546,2021-03-23T15:00:00Z,7.5,6.044,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
8.429,2021-03-23T15:00:00Z,8,5.73,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
8.3,2021-03-23T15:00:00Z,8.5,5.019,8.3,8,12.475,1001.9,2.4213722075927855,6.780630990718876,82,15,1
13.324,2021-03-23T17:00:00Z,0,10.407,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
13.344,2021-03-23T17:00:00Z,0.5,10.419,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
13.363,2021-03-23T17:00:00Z,1,10.468,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
13.267,2021-03-23T17:00:00Z,1.5,10.424,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
12.816,2021-03-23T17:00:00Z,2,9.762,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
12.665,2021-03-23T17:00:00Z,2.5,9.472,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
12.42,2021-03-23T17:00:00Z,3,9.308,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
12.076,2021-03-23T17:00:00Z,3.5,8.65,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
11.85,2021-03-23T17:00:00Z,4,8.319,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
11.732,2021-03-23T17:00:00Z,4.5,8.175,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
11.532,2021-03-23T17:00:00Z,5,7.894,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
11.432,2021-03-23T17:00:00Z,5.5,7.75,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
11.296,2021-03-23T17:00:00Z,6,7.868,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
10.867,2021-03-23T17:00:00Z,6.5,7.374,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
9.861,2021-03-23T17:00:00Z,7,6.454,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
8.842,2021-03-23T17:00:00Z,7.5,6.266,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
8.272,2021-03-23T17:00:00Z,8,5.078,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
8.269,2021-03-23T17:00:00Z,8.5,4.622,7.2,8,12.8,1002.6,3.180787332928719,8.739141373308948,82,17,1
13.333,2021-03-23T19:00:00Z,0,10.429,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.32,2021-03-23T19:00:00Z,0.5,10.403,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.371,2021-03-23T19:00:00Z,1,10.423,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.351,2021-03-23T19:00:00Z,1.5,10.42,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.141,2021-03-23T19:00:00Z,2,10.009,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.009,2021-03-23T19:00:00Z,2.5,9.936,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
12.833,2021-03-23T19:00:00Z,3,9.675,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
12.671,2021-03-23T19:00:00Z,3.5,9.467,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
12.288,2021-03-23T19:00:00Z,4,8.82,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
11.969,2021-03-23T19:00:00Z,4.5,8.582,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
11.839,2021-03-23T19:00:00Z,5,8.335,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
11.707,2021-03-23T19:00:00Z,5.5,8.146,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
11.41,2021-03-23T19:00:00Z,6,7.927,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
11.187,2021-03-23T19:00:00Z,6.5,7.695,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
10.873,2021-03-23T19:00:00Z,7,7.187,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
9.259,2021-03-23T19:00:00Z,7.5,6.339,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
8.696,2021-03-23T19:00:00Z,8,6.26,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
8.378,2021-03-23T19:00:00Z,8.5,4.982,7.2,2,16.1,1002.2,6.741191099447006,5.656530965241548,82,19,1
13.205,2021-03-23T21:00:00Z,0,10.148,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
13.241,2021-03-23T21:00:00Z,0.5,10.131,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
13.207,2021-03-23T21:00:00Z,1,10.173,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
13.206,2021-03-23T21:00:00Z,1.5,10.133,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
13.213,2021-03-23T21:00:00Z,2,10.063,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
12.974,2021-03-23T21:00:00Z,2.5,9.767,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
12.906,2021-03-23T21:00:00Z,3,9.755,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
12.843,2021-03-23T21:00:00Z,3.5,9.661,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
12.492,2021-03-23T21:00:00Z,4,9.069,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
11.988,2021-03-23T21:00:00Z,4.5,8.461,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
11.889,2021-03-23T21:00:00Z,5,8.422,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
11.849,2021-03-23T21:00:00Z,5.5,8.364,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
11.812,2021-03-23T21:00:00Z,6,8.13,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
11.348,2021-03-23T21:00:00Z,6.5,7.476,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
8.589,2021-03-23T21:00:00Z,7,6.091,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
8.479,2021-03-23T21:00:00Z,7.5,5.72,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
8.341,2021-03-23T21:00:00Z,8,5.446,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
8.351,2021-03-23T21:00:00Z,8.5,5.058,6.7,7,15,1003.1,4.7494755473376635,3.9852831800565447,82,21,1
13.124,2021-03-23T23:00:00Z,0,9.984,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.076,2021-03-23T23:00:00Z,0.5,9.973,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.067,2021-03-23T23:00:00Z,1,9.947,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.125,2021-03-23T23:00:00Z,1.5,9.994,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.072,2021-03-23T23:00:00Z,2,9.959,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.121,2021-03-23T23:00:00Z,2.5,9.916,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
12.819,2021-03-23T23:00:00Z,3,9.455,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
12.705,2021-03-23T23:00:00Z,3.5,9.423,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
12.476,2021-03-23T23:00:00Z,4,9.119,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
12.132,2021-03-23T23:00:00Z,4.5,8.641,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
11.841,2021-03-23T23:00:00Z,5,8.349,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
11.718,2021-03-23T23:00:00Z,5.5,8.089,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
11.199,2021-03-23T23:00:00Z,6,7.658,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
10.792,2021-03-23T23:00:00Z,6.5,7.17,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
9.772,2021-03-23T23:00:00Z,7,6.039,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
8.478,2021-03-23T23:00:00Z,7.5,5.367,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
8.408,2021-03-23T23:00:00Z,8,5.253,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
8.32,2021-03-23T23:00:00Z,8.5,4.783,6.7,2,14.4,1004.1,3.3828934348292696,1.2312725159724098,82,23,1
13.034,2021-03-24T01:00:00Z,0,10.031,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.031,2021-03-24T01:00:00Z,0.5,10.033,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.025,2021-03-24T01:00:00Z,1,10.003,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.064,2021-03-24T01:00:00Z,1.5,10.013,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.106,2021-03-24T01:00:00Z,2,9.98,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.028,2021-03-24T01:00:00Z,2.5,9.985,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
13.016,2021-03-24T01:00:00Z,3,9.98,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
12.699,2021-03-24T01:00:00Z,3.5,9.197,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
12.606,2021-03-24T01:00:00Z,4,9.153,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
12.513,2021-03-24T01:00:00Z,4.5,9.071,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
12.046,2021-03-24T01:00:00Z,5,8.484,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
11.857,2021-03-24T01:00:00Z,5.5,8.362,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
11.333,2021-03-24T01:00:00Z,6,8.051,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
10.786,2021-03-24T01:00:00Z,6.5,7.28,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
9.201,2021-03-24T01:00:00Z,7,6.139,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
8.55,2021-03-24T01:00:00Z,7.5,5.476,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
8.406,2021-03-24T01:00:00Z,8,5.213,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
8.417,2021-03-24T01:00:00Z,8.5,5.303,6.7,4,12.2,1006.4,3.1,5.694419545274054e-16,83,1,1
12.969,2021-03-24T03:00:00Z,0,9.898,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.956,2021-03-24T03:00:00Z,0.5,9.932,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.96,2021-03-24T03:00:00Z,1,9.875,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.979,2021-03-24T03:00:00Z,1.5,9.828,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.977,2021-03-24T03:00:00Z,2,9.814,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.918,2021-03-24T03:00:00Z,2.5,9.735,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.824,2021-03-24T03:00:00Z,3,9.479,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.681,2021-03-24T03:00:00Z,3.5,9.215,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.498,2021-03-24T03:00:00Z,4,9.008,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.382,2021-03-24T03:00:00Z,4.5,8.949,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
11.942,2021-03-24T03:00:00Z,5,8.373,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
11.558,2021-03-24T03:00:00Z,5.5,8.148,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
11.334,2021-03-24T03:00:00Z,6,7.673,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
10.988,2021-03-24T03:00:00Z,6.5,7.31,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
9.265,2021-03-24T03:00:00Z,7,6.107,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
8.735,2021-03-24T03:00:00Z,7.5,5.932,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
8.385,2021-03-24T03:00:00Z,8,5.208,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
8.314,2021-03-24T03:00:00Z,8.5,4.711,6.1,2,10,1008.2,1.2999999999999985,2.2516660498395416,83,3,1
12.837,2021-03-24T05:00:00Z,0,9.94,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.869,2021-03-24T05:00:00Z,0.5,9.925,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.814,2021-03-24T05:00:00Z,1,9.839,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.839,2021-03-24T05:00:00Z,1.5,9.843,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.853,2021-03-24T05:00:00Z,2,9.837,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.849,2021-03-24T05:00:00Z,2.5,9.869,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.849,2021-03-24T05:00:00Z,3,9.73,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.629,2021-03-24T05:00:00Z,3.5,9.253,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.619,2021-03-24T05:00:00Z,4,9.239,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.405,2021-03-24T05:00:00Z,4.5,8.893,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
11.771,2021-03-24T05:00:00Z,5,8.349,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
11.738,2021-03-24T05:00:00Z,5.5,8.064,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
11.405,2021-03-24T05:00:00Z,6,7.899,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
10.955,2021-03-24T05:00:00Z,6.5,7.364,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
9.381,2021-03-24T05:00:00Z,7,6.311,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
8.887,2021-03-24T05:00:00Z,7.5,5.686,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
8.63,2021-03-24T05:00:00Z,8,5.835,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
8.454,2021-03-24T05:00:00Z,8.5,5.444,5,0,8.9,1008.8,1.0499999999999987,1.818653347947322,83,5,1
12.805,2021-03-24T07:00:00Z,0,9.643,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.772,2021-03-24T07:00:00Z,0.5,9.733,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.782,2021-03-24T07:00:00Z,1,9.672,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.757,2021-03-24T07:00:00Z,1.5,9.679,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.794,2021-03-24T07:00:00Z,2,9.676,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.779,2021-03-24T07:00:00Z,2.5,9.665,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.803,2021-03-24T07:00:00Z,3,9.556,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.63,2021-03-24T07:00:00Z,3.5,9.111,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.402,2021-03-24T07:00:00Z,4,8.833,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.334,2021-03-24T07:00:00Z,4.5,8.739,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
11.75,2021-03-24T07:00:00Z,5,8.206,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
11.747,2021-03-24T07:00:00Z,5.5,7.924,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
11.544,2021-03-24T07:00:00Z,6,7.776,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
10.741,2021-03-24T07:00:00Z,6.5,6.874,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
9.573,2021-03-24T07:00:00Z,7,6.34,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
8.879,2021-03-24T07:00:00Z,7.5,6.031,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
8.524,2021-03-24T07:00:00Z,8,5.582,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
8.397,2021-03-24T07:00:00Z,8.5,5.041,4.4,0,7.2,1009.1,1.2999999999999985,2.2516660498395416,83,7,1
12.733,2021-03-24T09:00:00Z,0,9.746,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.714,2021-03-24T09:00:00Z,0.5,9.735,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.713,2021-03-24T09:00:00Z,1,9.726,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.712,2021-03-24T09:00:00Z,1.5,9.693,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.738,2021-03-24T09:00:00Z,2,9.695,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.73,2021-03-24T09:00:00Z,2.5,9.711,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.728,2021-03-24T09:00:00Z,3,9.701,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.516,2021-03-24T09:00:00Z,3.5,9.134,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.47,2021-03-24T09:00:00Z,4,8.809,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
12.228,2021-03-24T09:00:00Z,4.5,8.49,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
11.738,2021-03-24T09:00:00Z,5,8.011,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
11.477,2021-03-24T09:00:00Z,5.5,7.737,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
10.87,2021-03-24T09:00:00Z,6,7.384,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
10.481,2021-03-24T09:00:00Z,6.5,6.902,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
9.81,2021-03-24T09:00:00Z,7,6.351,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
8.797,2021-03-24T09:00:00Z,7.5,5.795,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
8.64,2021-03-24T09:00:00Z,8,5.538,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
8.341,2021-03-24T09:00:00Z,8.5,4.75,3.9,0,6.1,1008.7,0.7182423009839033,1.973354503650408,83,9,1
13.069,2021-03-24T11:00:00Z,0,10.094,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
13.12,2021-03-24T11:00:00Z,0.5,10.034,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.878,2021-03-24T11:00:00Z,1,10.041,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.76,2021-03-24T11:00:00Z,1.5,9.903,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.713,2021-03-24T11:00:00Z,2,9.689,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.748,2021-03-24T11:00:00Z,2.5,9.666,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.671,2021-03-24T11:00:00Z,3,9.283,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.46,2021-03-24T11:00:00Z,3.5,8.964,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
12.082,2021-03-24T11:00:00Z,4,8.38,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
11.846,2021-03-24T11:00:00Z,4.5,8.08,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
11.556,2021-03-24T11:00:00Z,5,7.853,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
11.206,2021-03-24T11:00:00Z,5.5,7.522,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
10.902,2021-03-24T11:00:00Z,6,6.949,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
10.337,2021-03-24T11:00:00Z,6.5,6.787,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
9.969,2021-03-24T11:00:00Z,7,6.076,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
8.715,2021-03-24T11:00:00Z,7.5,5.522,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
8.489,2021-03-24T11:00:00Z,8,5.336,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
8.336,2021-03-24T11:00:00Z,8.5,4.408,2.2,0,2.8,1010.5,0.2604722665003957,1.477211629518312,83,11,1
13.172,2021-03-24T17:00:00Z,0,10.613,5.6,0,15.6,1012.5,3.550704155516195,2.0500000000000047,83,17,1
13.11,2021-03-24T17:00:00Z,0.5,10.543,5.6,0,15.6,1012.5,3.550704155516195,2.0500000000000047,83,17,1
13.078,2021-03-24T17:00:00Z,1,10.554,5.6,0,15.6,1012.5,3.550704155516195,2.0500000000000047,83,17,1
