Depth_m,Temp_C,datetime,DO_mg.L
7.5,14.473,2021-05-14T23:00:00Z,0.099
8,14.5,2021-05-14T23:00:00Z,0
8.5,14.245,2021-05-14T23:00:00Z,0
0,19.276,2021-05-15T01:00:00Z,17.718
0.5,19.307,2021-05-15T01:00:00Z,17.711
1,19.354,2021-05-15T01:00:00Z,17.712
1.5,19.353,2021-05-15T01:00:00Z,17.696
2,18.637,2021-05-15T01:00:00Z,13.929
2.5,17.558,2021-05-15T01:00:00Z,8.363
3,16.884,2021-05-15T01:00:00Z,6.462
3.5,16.745,2021-05-15T01:00:00Z,4.751
4,16.285,2021-05-15T01:00:00Z,3.296
4.5,16.323,2021-05-15T01:00:00Z,2.835
5,15.865,2021-05-15T01:00:00Z,2.315
5.5,15.778,2021-05-15T01:00:00Z,0.123
6,15.1,2021-05-15T01:00:00Z,0.108
6.5,14.968,2021-05-15T01:00:00Z,0
7,14.611,2021-05-15T01:00:00Z,NA
7.5,14.579,2021-05-15T01:00:00Z,0
8,14.329,2021-05-15T01:00:00Z,0.127
8.5,14.1,2021-05-15T01:00:00Z,0
0,19.185,2021-05-15T03:00:00Z,17.038
0.5,19.235,2021-05-15T03:00:00Z,17.024
1,19.128,2021-05-15T03:00:00Z,17.146
1.5,19.008,2021-05-15T03:00:00Z,16.328
2,17.706,2021-05-15T03:00:00Z,8.77
2.5,17.179,2021-05-15T03:00:00Z,7.18
3,16.778,2021-05-15T03:00:00Z,5.917
3.5,16.581,2021-05-15T03:00:00Z,5.256
4,16.578,2021-05-15T03:00:00Z,4.796
4.5,16.623,2021-05-15T03:00:00Z,4.453
5,16.001,2021-05-15T03:00:00Z,2.901
5.5,15.621,2021-05-15T03:00:00Z,1.838
6,15.438,2021-05-15T03:00:00Z,0.221
6.5,15.431,2021-05-15T03:00:00Z,0
7,14.944,2021-05-15T03:00:00Z,0.466
7.5,14.672,2021-05-15T03:00:00Z,0
8,14.634,2021-05-15T03:00:00Z,0.101
8.5,14.317,2021-05-15T03:00:00Z,0.393
0,18.774,2021-05-15T05:00:00Z,16.706
0.5,18.958,2021-05-15T05:00:00Z,16.702
1,18.887,2021-05-15T05:00:00Z,16.83
1.5,18.874,2021-05-15T05:00:00Z,16.691
2,17.344,2021-05-15T05:00:00Z,8.483
2.5,16.994,2021-05-15T05:00:00Z,7.992
3,16.798,2021-05-15T05:00:00Z,7.335
3.5,16.693,2021-05-15T05:00:00Z,6.71
4,16.462,2021-05-15T05:00:00Z,5.601
4.5,16.018,2021-05-15T05:00:00Z,3.636
5,15.946,2021-05-15T05:00:00Z,3.444
5.5,15.933,2021-05-15T05:00:00Z,2.851
6,15.491,2021-05-15T05:00:00Z,1.291
6.5,15.152,2021-05-15T05:00:00Z,0
7,14.579,2021-05-15T05:00:00Z,0
7.5,14.372,2021-05-15T05:00:00Z,0.146
8,14.175,2021-05-15T05:00:00Z,0
8.5,14.028,2021-05-15T05:00:00Z,0.217
0,19.249,2021-05-15T19:00:00Z,18.551
0.5,19.178,2021-05-15T19:00:00Z,18.663
1,19.172,2021-05-15T19:00:00Z,18.656
1.5,19.138,2021-05-15T19:00:00Z,18.649
2,19.035,2021-05-15T19:00:00Z,18.317
2.5,17.638,2021-05-15T19:00:00Z,8.652
3,17.318,2021-05-15T19:00:00Z,8.101
3.5,17.361,2021-05-15T19:00:00Z,7.39
4,17.027,2021-05-15T19:00:00Z,7.014
4.5,16.922,2021-05-15T19:00:00Z,6.38
5,16.259,2021-05-15T19:00:00Z,3.608
5.5,15.642,2021-05-15T19:00:00Z,1.454
6,15.345,2021-05-15T19:00:00Z,0
6.5,15.105,2021-05-15T19:00:00Z,0
7,14.956,2021-05-15T19:00:00Z,0.185
7.5,14.849,2021-05-15T19:00:00Z,3.972
8,14.313,2021-05-15T19:00:00Z,0.191
8.5,14.227,2021-05-15T19:00:00Z,0.529
0,19.187,2021-05-15T21:00:00Z,17.762
0.5,19.225,2021-05-15T21:00:00Z,18.005
1,19.142,2021-05-15T21:00:00Z,18.002
1.5,19.181,2021-05-15T21:00:00Z,18.094
2,19.056,2021-05-15T21:00:00Z,17.816
2.5,18.687,2021-05-15T21:00:00Z,14.457
3,17.397,2021-05-15T21:00:00Z,8.558
3.5,17.213,2021-05-15T21:00:00Z,7.322
4,17.017,2021-05-15T21:00:00Z,7.049
4.5,16.084,2021-05-15T21:00:00Z,2.217
5,15.381,2021-05-15T21:00:00Z,0.002
5.5,15.192,2021-05-15T21:00:00Z,0.145
6,14.963,2021-05-15T21:00:00Z,0.142
6.5,14.601,2021-05-15T21:00:00Z,0.148
7,14.431,2021-05-15T21:00:00Z,0.006
7.5,14.288,2021-05-15T21:00:00Z,0.709
8,14.136,2021-05-15T21:00:00Z,0
8.5,14.178,2021-05-15T21:00:00Z,0.11
0,19.172,2021-05-15T23:00:00Z,17.837
0.5,19.183,2021-05-15T23:00:00Z,17.832
1,19.2,2021-05-15T23:00:00Z,17.835
1.5,19.296,2021-05-15T23:00:00Z,17.83
2,19.054,2021-05-15T23:00:00Z,17.659
2.5,18.663,2021-05-15T23:00:00Z,10.495
3,17.739,2021-05-15T23:00:00Z,8.329
3.5,17.361,2021-05-15T23:00:00Z,7.468
4,16.411,2021-05-15T23:00:00Z,2.976
4.5,16.021,2021-05-15T23:00:00Z,1.606
5,15.714,2021-05-15T23:00:00Z,0
5.5,15.03,2021-05-15T23:00:00Z,0.33
6,15.032,2021-05-15T23:00:00Z,0.06
6.5,14.794,2021-05-15T23:00:00Z,0.085
7,14.656,2021-05-15T23:00:00Z,0.014
7.5,14.709,2021-05-15T23:00:00Z,0.06
8,14.597,2021-05-15T23:00:00Z,0.123
8.5,14.278,2021-05-15T23:00:00Z,0.036
0,19.113,2021-05-16T01:00:00Z,17.172
0.5,19.073,2021-05-16T01:00:00Z,17.286
1,19.12,2021-05-16T01:00:00Z,17.286
1.5,19.074,2021-05-16T01:00:00Z,17.289
2,19.062,2021-05-16T01:00:00Z,16.688
2.5,18.022,2021-05-16T01:00:00Z,8.546
3,17.725,2021-05-16T01:00:00Z,7.988
3.5,16.88,2021-05-16T01:00:00Z,4.147
4,16.249,2021-05-16T01:00:00Z,2.633
4.5,16.06,2021-05-16T01:00:00Z,1.771
5,16.035,2021-05-16T01:00:00Z,0.091
5.5,15.604,2021-05-16T01:00:00Z,0.009
6,15.205,2021-05-16T01:00:00Z,0
6.5,14.91,2021-05-16T01:00:00Z,0
7,14.565,2021-05-16T01:00:00Z,0.142
7.5,14.689,2021-05-16T01:00:00Z,0.004
8,14.519,2021-05-16T01:00:00Z,0.094
8.5,14.238,2021-05-16T01:00:00Z,0.384
0,18.93,2021-05-16T03:00:00Z,16.884
0.5,18.907,2021-05-16T03:00:00Z,17.123
1,19.108,2021-05-16T03:00:00Z,16.998
1.5,18.979,2021-05-16T03:00:00Z,16.973
2,17.644,2021-05-16T03:00:00Z,8.662
2.5,17.599,2021-05-16T03:00:00Z,8.15
3,17.278,2021-05-16T03:00:00Z,6.778
3.5,16.853,2021-05-16T03:00:00Z,5.54
4,16.349,2021-05-16T03:00:00Z,4.174
4.5,16.354,2021-05-16T03:00:00Z,2.799
5,15.764,2021-05-16T03:00:00Z,0.863
5.5,15.567,2021-05-16T03:00:00Z,0
6,15.372,2021-05-16T03:00:00Z,0.02
6.5,14.976,2021-05-16T03:00:00Z,0.252
7,14.989,2021-05-16T03:00:00Z,0.08
7.5,14.584,2021-05-16T03:00:00Z,1.478
8,14.426,2021-05-16T03:00:00Z,0.08
8.5,14.306,2021-05-16T03:00:00Z,0.511
0,18.913,2021-05-16T05:00:00Z,16.448
0.5,18.821,2021-05-16T05:00:00Z,16.553
1,18.802,2021-05-16T05:00:00Z,16.423
1.5,18.933,2021-05-16T05:00:00Z,16.544
2,18.12,2021-05-16T05:00:00Z,8.333
2.5,17.61,2021-05-16T05:00:00Z,7.724
3,17.277,2021-05-16T05:00:00Z,6.753
3.5,16.762,2021-05-16T05:00:00Z,5.506
4,16.747,2021-05-16T05:00:00Z,4.789
4.5,16.583,2021-05-16T05:00:00Z,3.471
5,16.199,2021-05-16T05:00:00Z,2.266
5.5,15.999,2021-05-16T05:00:00Z,0.266
6,15.734,2021-05-16T05:00:00Z,0
6.5,15.474,2021-05-16T05:00:00Z,0
7,14.952,2021-05-16T05:00:00Z,0.123
7.5,14.831,2021-05-16T05:00:00Z,1.626
8,14.608,2021-05-16T05:00:00Z,0.435
8.5,14.683,2021-05-16T05:00:00Z,0.168
0,20.187,2021-05-16T19:00:00Z,20.253
0.5,20.155,2021-05-16T19:00:00Z,19.798
1,19.38,2021-05-16T19:00:00Z,16.929
1.5,19.07,2021-05-16T19:00:00Z,17.135
2,18.337,2021-05-16T19:00:00Z,11.589
2.5,17.66,2021-05-16T19:00:00Z,8.85
3,17.43,2021-05-16T19:00:00Z,7.981
3.5,16.993,2021-05-16T19:00:00Z,6.542
4,16.408,2021-05-16T19:00:00Z,3.627
4.5,16.059,2021-05-16T19:00:00Z,1.476
5,15.453,2021-05-16T19:00:00Z,0.232
5.5,14.826,2021-05-16T19:00:00Z,0.11
6,14.58,2021-05-16T19:00:00Z,0
6.5,14.545,2021-05-16T19:00:00Z,0.138
7,14.341,2021-05-16T19:00:00Z,0.012
7.5,14.232,2021-05-16T19:00:00Z,1.699
8,14.17,2021-05-16T19:00:00Z,0
8.5,14.16,2021-05-16T19:00:00Z,0.058
0,20.341,2021-05-16T21:00:00Z,19.966
0.5,20.367,2021-05-16T21:00:00Z,19.656
1,20.052,2021-05-16T21:00:00Z,17.518
1.5,19.468,2021-05-16T21:00:00Z,16.922
2,18.258,2021-05-16T21:00:00Z,10.912
2.5,18.058,2021-05-16T21:00:00Z,8.791
3,17.429,2021-05-16T21:00:00Z,7.834
3.5,16.914,2021-05-16T21:00:00Z,5.929
4,16.248,2021-05-16T21:00:00Z,2.543
4.5,15.529,2021-05-16T21:00:00Z,0
5,15.488,2021-05-16T21:00:00Z,0
5.5,15.182,2021-05-16T21:00:00Z,0
6,15.004,2021-05-16T21:00:00Z,0.139
6.5,14.787,2021-05-16T21:00:00Z,0.134
7,14.646,2021-05-16T21:00:00Z,2.398
7.5,14.428,2021-05-16T21:00:00Z,0.159
8,14.191,2021-05-16T21:00:00Z,0.014
8.5,14.089,2021-05-16T21:00:00Z,0.164
0,20.306,2021-05-16T23:00:00Z,18.925
0.5,20.265,2021-05-16T23:00:00Z,18.913
1,20.199,2021-05-16T23:00:00Z,18.906
1.5,20.362,2021-05-16T23:00:00Z,18.646
2,19.121,2021-05-16T23:00:00Z,10.414
2.5,18.034,2021-05-16T23:00:00Z,8.37
3,17.76,2021-05-16T23:00:00Z,7.783
3.5,17.153,2021-05-16T23:00:00Z,5.272
4,16.91,2021-05-16T23:00:00Z,3.174
4.5,16.343,2021-05-16T23:00:00Z,2.413
5,16.05,2021-05-16T23:00:00Z,1.757
5.5,15.711,2021-05-16T23:00:00Z,0
6,15.352,2021-05-16T23:00:00Z,0.169
6.5,15.373,2021-05-16T23:00:00Z,1.598
7,15.008,2021-05-16T23:00:00Z,0.16
7.5,14.764,2021-05-16T23:00:00Z,0
8,14.626,2021-05-16T23:00:00Z,0.131
8.5,14.494,2021-05-16T23:00:00Z,0
0,20.305,2021-05-17T01:00:00Z,18.095
0.5,20.362,2021-05-17T01:00:00Z,18.491
1,20.181,2021-05-17T01:00:00Z,18.479
1.5,19.714,2021-05-17T01:00:00Z,13.485
2,17.888,2021-05-17T01:00:00Z,8.833
2.5,17.577,2021-05-17T01:00:00Z,7.986
3,16.867,2021-05-17T01:00:00Z,5.833
3.5,16.477,2021-05-17T01:00:00Z,4.766
4,16.165,2021-05-17T01:00:00Z,3.42
4.5,15.753,2021-05-17T01:00:00Z,2.206
5,15.595,2021-05-17T01:00:00Z,0.441
5.5,15.414,2021-05-17T01:00:00Z,0.023
6,15.077,2021-05-17T01:00:00Z,0.091
6.5,14.82,2021-05-17T01:00:00Z,0.14
7,14.733,2021-05-17T01:00:00Z,0
7.5,14.558,2021-05-17T01:00:00Z,0.029
8,14.301,2021-05-17T01:00:00Z,0.11
8.5,14.172,2021-05-17T01:00:00Z,1.358
0,20.035,2021-05-17T03:00:00Z,17.914
0.5,20.07,2021-05-17T03:00:00Z,18.032
1,20.077,2021-05-17T03:00:00Z,18.293
1.5,19.355,2021-05-17T03:00:00Z,11.319
2,17.801,2021-05-17T03:00:00Z,8.736
2.5,17.347,2021-05-17T03:00:00Z,7.763
3,16.9,2021-05-17T03:00:00Z,6.482
3.5,16.737,2021-05-17T03:00:00Z,5.55
4,16.426,2021-05-17T03:00:00Z,4.203
4.5,16.005,2021-05-17T03:00:00Z,2.861
5,15.74,2021-05-17T03:00:00Z,1.874
5.5,15.366,2021-05-17T03:00:00Z,0.01
6,15.077,2021-05-17T03:00:00Z,0.078
6.5,14.976,2021-05-17T03:00:00Z,0.045
7,14.588,2021-05-17T03:00:00Z,0
7.5,14.342,2021-05-17T03:00:00Z,0.01
8,14.21,2021-05-17T03:00:00Z,0.229
8.5,14.086,2021-05-17T03:00:00Z,0
0,20.093,2021-05-17T05:00:00Z,17.475
0.5,20.029,2021-05-17T05:00:00Z,17.462
1,20.042,2021-05-17T05:00:00Z,17.718
1.5,18.875,2021-05-17T05:00:00Z,11.077
2,17.997,2021-05-17T05:00:00Z,9.096
2.5,17.303,2021-05-17T05:00:00Z,7.422
3,17.219,2021-05-17T05:00:00Z,6.213
3.5,16.635,2021-05-17T05:00:00Z,5.43
4,16.449,2021-05-17T05:00:00Z,4.101
4.5,16.279,2021-05-17T05:00:00Z,2.926
5,16.094,2021-05-17T05:00:00Z,2.353
5.5,15.614,2021-05-17T05:00:00Z,0.012
6,15.371,2021-05-17T05:00:00Z,0
6.5,14.891,2021-05-17T05:00:00Z,0.125
7,14.586,2021-05-17T05:00:00Z,0
7.5,14.482,2021-05-17T05:00:00Z,0
8,14.361,2021-05-17T05:00:00Z,0.151
8.5,14.165,2021-05-17T05:00:00Z,0
0,21.671,2021-05-17T19:00:00Z,20.194
0.5,20.696,2021-05-17T19:00:00Z,15.515
1,20.006,2021-05-17T19:00:00Z,13.159
1.5,19.154,2021-05-17T19:00:00Z,9.16
2,18.408,2021-05-17T19:00:00Z,8.491
2.5,17.865,2021-05-17T19:00:00Z,7.838
3,17.69,2021-05-17T19:00:00Z,7.087
3.5,17.218,2021-05-17T19:00:00Z,5.739
4,16.586,2021-05-17T19:00:00Z,2.58
4.5,16.073,2021-05-17T19:00:00Z,1.403
5,15.788,2021-05-17T19:00:00Z,0
5.5,15.394,2021-05-17T19:00:00Z,0.071
6,14.957,2021-05-17T19:00:00Z,0.438
6.5,14.862,2021-05-17T19:00:00Z,NA
7,14.69,2021-05-17T19:00:00Z,0
7.5,14.619,2021-05-17T19:00:00Z,0.452
8,14.516,2021-05-17T19:00:00Z,0.083
8.5,14.155,2021-05-17T19:00:00Z,NA
0,21.415,2021-05-17T21:00:00Z,18.985
0.5,20.696,2021-05-17T21:00:00Z,16.519
1,20.237,2021-05-17T21:00:00Z,12.115
1.5,18.778,2021-05-17T21:00:00Z,10.347
2,18.4,2021-05-17T21:00:00Z,8.367
2.5,17.964,2021-05-17T21:00:00Z,8.024
3,17.709,2021-05-17T21:00:00Z,7.417
3.5,17.113,2021-05-17T21:00:00Z,5.35
4,16.743,2021-05-17T21:00:00Z,3.139
4.5,16.573,2021-05-17T21:00:00Z,2.337
5,16.201,2021-05-17T21:00:00Z,1.091
5.5,16.096,2021-05-17T21:00:00Z,0.078
6,15.845,2021-05-17T21:00:00Z,0
6.5,15.542,2021-05-17T21:00:00Z,0
7,15.29,2021-05-17T21:00:00Z,0.374
7.5,14.757,2021-05-17T21:00:00Z,0.39
8,14.533,2021-05-17T21:00:00Z,0.462
8.5,14.365,2021-05-17T21:00:00Z,NA
0,21.152,2021-05-17T23:00:00Z,19.75
0.5,21.227,2021-05-17T23:00:00Z,16.832
1,20.486,2021-05-17T23:00:00Z,15.025
1.5,19.937,2021-05-17T23:00:00Z,11.78
2,18.943,2021-05-17T23:00:00Z,10.428
2.5,18.384,2021-05-17T23:00:00Z,8.505
3,17.959,2021-05-17T23:00:00Z,7.201
3.5,17.798,2021-05-17T23:00:00Z,6.376
4,16.881,2021-05-17T23:00:00Z,4.414
4.5,16.727,2021-05-17T23:00:00Z,3.408
5,16.19,2021-05-17T23:00:00Z,2.621
5.5,15.86,2021-05-17T23:00:00Z,0
6,15.646,2021-05-17T23:00:00Z,0.135
6.5,15.331,2021-05-17T23:00:00Z,0.386
7,15.114,2021-05-17T23:00:00Z,0
7.5,14.993,2021-05-17T23:00:00Z,0.134
8,14.65,2021-05-17T23:00:00Z,0
8.5,14.314,2021-05-17T23:00:00Z,0.043
0,21.152,2021-05-18T01:00:00Z,19.383
0.5,21.005,2021-05-18T01:00:00Z,19.612
1,20.77,2021-05-18T01:00:00Z,14.63
1.5,20.173,2021-05-18T01:00:00Z,12.278
2,19.308,2021-05-18T01:00:00Z,11.507
2.5,18.657,2021-05-18T01:00:00Z,9.18
3,17.881,2021-05-18T01:00:00Z,6.989
3.5,17.49,2021-05-18T01:00:00Z,4.642
4,17.201,2021-05-18T01:00:00Z,3.305
4.5,16.215,2021-05-18T01:00:00Z,0.751
5,16.03,2021-05-18T01:00:00Z,0
5.5,15.69,2021-05-18T01:00:00Z,4.843
6,15.287,2021-05-18T01:00:00Z,0
6.5,14.887,2021-05-18T01:00:00Z,0.259
7,14.806,2021-05-18T01:00:00Z,0
7.5,14.805,2021-05-18T01:00:00Z,1.404
8,14.334,2021-05-18T01:00:00Z,0
8.5,14.443,2021-05-18T01:00:00Z,NA
0,21.241,2021-05-18T03:00:00Z,18.274
0.5,21.096,2021-05-18T03:00:00Z,18.398
1,20.821,2021-05-18T03:00:00Z,14.311
1.5,19.863,2021-05-18T03:00:00Z,12.01
2,18.69,2021-05-18T03:00:00Z,7.927
2.5,17.779,2021-05-18T03:00:00Z,6.898
3,17.127,2021-05-18T03:00:00Z,5.446
3.5,16.918,2021-05-18T03:00:00Z,4.339
4,16.742,2021-05-18T03:00:00Z,2.521
4.5,16.214,2021-05-18T03:00:00Z,1.953
5,16.064,2021-05-18T03:00:00Z,0.218
5.5,15.598,2021-05-18T03:00:00Z,0
6,15.247,2021-05-18T03:00:00Z,0.067
6.5,14.853,2021-05-18T03:00:00Z,0.299
7,14.521,2021-05-18T03:00:00Z,0.138
7.5,14.642,2021-05-18T03:00:00Z,0.115
8,14.336,2021-05-18T03:00:00Z,0
8.5,14.194,2021-05-18T03:00:00Z,0.055
0,21.337,2021-05-18T05:00:00Z,17.138
0.5,21.159,2021-05-18T05:00:00Z,17.549
1,20.762,2021-05-18T05:00:00Z,13.913
1.5,19.36,2021-05-18T05:00:00Z,11.393
2,18.47,2021-05-18T05:00:00Z,8.437
2.5,17.514,2021-05-18T05:00:00Z,6.66
3,17.148,2021-05-18T05:00:00Z,6.1
3.5,16.869,2021-05-18T05:00:00Z,5.205
4,16.752,2021-05-18T05:00:00Z,3.982
4.5,16.173,2021-05-18T05:00:00Z,2.715
5,16.04,2021-05-18T05:00:00Z,1.375
5.5,15.606,2021-05-18T05:00:00Z,0
6,15.059,2021-05-18T05:00:00Z,0.975
6.5,14.964,2021-05-18T05:00:00Z,0.277
7,14.734,2021-05-18T05:00:00Z,0.03
7.5,14.591,2021-05-18T05:00:00Z,0.142
8,14.339,2021-05-18T05:00:00Z,1.709
8.5,14.292,2021-05-18T05:00:00Z,0
0,21.304,2021-05-20T19:00:00Z,8.542
0.5,21.355,2021-05-20T19:00:00Z,8.467
1,21.289,2021-05-20T19:00:00Z,8.46
1.5,21.32,2021-05-20T19:00:00Z,8.45
2,21.278,2021-05-20T19:00:00Z,8.362
2.5,18.54,2021-05-20T19:00:00Z,6.354
3,17.159,2021-05-20T19:00:00Z,5.554
3.5,16.768,2021-05-20T19:00:00Z,3.977
4,16.41,2021-05-20T19:00:00Z,3.109
4.5,16.179,2021-05-20T19:00:00Z,2.016
5,15.809,2021-05-20T19:00:00Z,0.041
5.5,15.498,2021-05-20T19:00:00Z,1.164
6,15.081,2021-05-20T19:00:00Z,0.277
6.5,14.806,2021-05-20T19:00:00Z,0.122
7,14.435,2021-05-20T19:00:00Z,0
7.5,14.262,2021-05-20T19:00:00Z,0.113
8,14.187,2021-05-20T19:00:00Z,0
8.5,14.094,2021-05-20T19:00:00Z,1.275
0,21.345,2021-05-20T21:00:00Z,8.199
0.5,21.278,2021-05-20T21:00:00Z,8.329
1,21.261,2021-05-20T21:00:00Z,8.343
1.5,21.169,2021-05-20T21:00:00Z,8.353
2,20.877,2021-05-20T21:00:00Z,7.966
2.5,17.65,2021-05-20T21:00:00Z,6.162
3,17.01,2021-05-20T21:00:00Z,5.312
3.5,16.744,2021-05-20T21:00:00Z,4.237
4,16.261,2021-05-20T21:00:00Z,2.773
4.5,15.978,2021-05-20T21:00:00Z,1.913
5,15.599,2021-05-20T21:00:00Z,0
5.5,15.227,2021-05-20T21:00:00Z,0.068
6,14.773,2021-05-20T21:00:00Z,0.067
6.5,14.555,2021-05-20T21:00:00Z,0.135
7,14.283,2021-05-20T21:00:00Z,0.151
7.5,14.154,2021-05-20T21:00:00Z,4.307
8,14.05,2021-05-20T21:00:00Z,0
8.5,13.974,2021-05-20T21:00:00Z,0.184
0,21.076,2021-05-20T23:00:00Z,8.133
0.5,21.094,2021-05-20T23:00:00Z,8.175
1,21.046,2021-05-20T23:00:00Z,8.182
1.5,21.017,2021-05-20T23:00:00Z,8.108
2,21.102,2021-05-20T23:00:00Z,8.097
2.5,18.516,2021-05-20T23:00:00Z,6.44
3,17.065,2021-05-20T23:00:00Z,5.731
3.5,16.583,2021-05-20T23:00:00Z,4.652
4,16.431,2021-05-20T23:00:00Z,3.519
4.5,16.173,2021-05-20T23:00:00Z,2.551
5,15.502,2021-05-20T23:00:00Z,0
5.5,15.244,2021-05-20T23:00:00Z,0.13
6,14.993,2021-05-20T23:00:00Z,0.388
6.5,14.465,2021-05-20T23:00:00Z,0.031
7,14.275,2021-05-20T23:00:00Z,0.142
7.5,14.114,2021-05-20T23:00:00Z,0.246
8,13.964,2021-05-20T23:00:00Z,0.02
8.5,13.9,2021-05-20T23:00:00Z,0
0,20.89,2021-05-21T01:00:00Z,7.981
0.5,20.888,2021-05-21T01:00:00Z,7.948
1,20.999,2021-05-21T01:00:00Z,7.922
1.5,20.934,2021-05-21T01:00:00Z,7.88
2,20.893,2021-05-21T01:00:00Z,7.937
2.5,19.619,2021-05-21T01:00:00Z,7.298
3,17.44,2021-05-21T01:00:00Z,6.158
3.5,17.05,2021-05-21T01:00:00Z,5.197
4,16.681,2021-05-21T01:00:00Z,3.939
4.5,16.372,2021-05-21T01:00:00Z,2.73
5,15.544,2021-05-21T01:00:00Z,0
5.5,15.15,2021-05-21T01:00:00Z,0.069
6,14.865,2021-05-21T01:00:00Z,0.193
6.5,14.778,2021-05-21T01:00:00Z,0.192
7,14.386,2021-05-21T01:00:00Z,0
7.5,14.382,2021-05-21T01:00:00Z,1.24
8,14.167,2021-05-21T01:00:00Z,0.112
8.5,14.181,2021-05-21T01:00:00Z,0.206
0,20.903,2021-05-21T03:00:00Z,7.808
0.5,20.907,2021-05-21T03:00:00Z,7.668
1,20.842,2021-05-21T03:00:00Z,7.701
1.5,20.863,2021-05-21T03:00:00Z,7.666
2,20.582,2021-05-21T03:00:00Z,7.372
2.5,17.532,2021-05-21T03:00:00Z,6.469
3,16.913,2021-05-21T03:00:00Z,5.549
3.5,16.66,2021-05-21T03:00:00Z,4.605
4,16.462,2021-05-21T03:00:00Z,3.046
4.5,15.75,2021-05-21T03:00:00Z,0.71
5,15.222,2021-05-21T03:00:00Z,0.091
5.5,14.954,2021-05-21T03:00:00Z,0.146
6,14.736,2021-05-21T03:00:00Z,0.112
6.5,14.444,2021-05-21T03:00:00Z,0.184
7,14.332,2021-05-21T03:00:00Z,0.055
7.5,14.324,2021-05-21T03:00:00Z,0.109
8,14.169,2021-05-21T03:00:00Z,0.047
8.5,14.115,2021-05-21T03:00:00Z,2.996
0,20.635,2021-05-21T05:00:00Z,7.334
0.5,20.63,2021-05-21T05:00:00Z,7.361
1,20.703,2021-05-21T05:00:00Z,7.336
1.5,20.735,2021-05-21T05:00:00Z,7.336
2,19.836,2021-05-21T05:00:00Z,7.528
2.5,17.439,2021-05-21T05:00:00Z,6.294
3,16.81,2021-05-21T05:00:00Z,5.605
3.5,16.555,2021-05-21T05:00:00Z,4.759
4,16.186,2021-05-21T05:00:00Z,2.829
4.5,15.673,2021-05-21T05:00:00Z,0.44
5,15.142,2021-05-21T05:00:00Z,0.173
5.5,14.788,2021-05-21T05:00:00Z,0.592
6,14.491,2021-05-21T05:00:00Z,0.944
6.5,14.429,2021-05-21T05:00:00Z,0.119
7,14.32,2021-05-21T05:00:00Z,0.254
7.5,14.296,2021-05-21T05:00:00Z,2.56
8,14.063,2021-05-21T05:00:00Z,0.067
8.5,14.056,2021-05-21T05:00:00Z,4.496
0,22.105,2021-05-22T19:00:00Z,7.134
0.5,22.069,2021-05-22T19:00:00Z,7.162
1,22.001,2021-05-22T19:00:00Z,7.168
1.5,21.726,2021-05-22T19:00:00Z,6.778
2,20.325,2021-05-22T19:00:00Z,5.757
2.5,18.702,2021-05-22T19:00:00Z,5.605
3,17.982,2021-05-22T19:00:00Z,5.546
3.5,17.386,2021-05-22T19:00:00Z,4.736
4,17.095,2021-05-22T19:00:00Z,3.549
4.5,16.681,2021-05-22T19:00:00Z,2.524
5,16.29,2021-05-22T19:00:00Z,0.067
5.5,15.62,2021-05-22T19:00:00Z,0
6,15.428,2021-05-22T19:00:00Z,0.135
6.5,15.219,2021-05-22T19:00:00Z,0.179
7,14.955,2021-05-22T19:00:00Z,NA
7.5,14.752,2021-05-22T19:00:00Z,0.105
8,14.542,2021-05-22T19:00:00Z,0
8.5,14.412,2021-05-22T19:00:00Z,0
0,22.111,2021-05-22T21:00:00Z,6.991
0.5,22.007,2021-05-22T21:00:00Z,7.053
1,22.012,2021-05-22T21:00:00Z,7.055
1.5,21.72,2021-05-22T21:00:00Z,6.549
2,19.049,2021-05-22T21:00:00Z,5.994
2.5,18.813,2021-05-22T21:00:00Z,5.83
3,18.344,2021-05-22T21:00:00Z,5.504
3.5,17.634,2021-05-22T21:00:00Z,5.024
4,17.025,2021-05-22T21:00:00Z,3.746
4.5,16.628,2021-05-22T21:00:00Z,2.526
5,16.011,2021-05-22T21:00:00Z,0.347
5.5,15.731,2021-05-22T21:00:00Z,0
6,15.262,2021-05-22T21:00:00Z,0
6.5,15.264,2021-05-22T21:00:00Z,1.132
7,14.923,2021-05-22T21:00:00Z,0.13
7.5,14.632,2021-05-22T21:00:00Z,0.299
8,14.328,2021-05-22T21:00:00Z,0.085
8.5,14.241,2021-05-22T21:00:00Z,1.355
0,22.055,2021-05-22T23:00:00Z,7.016
0.5,22.026,2021-05-22T23:00:00Z,6.95
1,22.064,2021-05-22T23:00:00Z,6.881
1.5,20.852,2021-05-22T23:00:00Z,6.275
2,19.186,2021-05-22T23:00:00Z,5.985
2.5,18.824,2021-05-22T23:00:00Z,5.846
3,17.794,2021-05-22T23:00:00Z,5.652
3.5,17.29,2021-05-22T23:00:00Z,5.241
4,16.818,2021-05-22T23:00:00Z,3.781
4.5,16.206,2021-05-22T23:00:00Z,2.725
5,15.848,2021-05-22T23:00:00Z,0.101
5.5,15.505,2021-05-22T23:00:00Z,0.024
6,15.108,2021-05-22T23:00:00Z,0.007
6.5,14.908,2021-05-22T23:00:00Z,0.235
7,14.681,2021-05-22T23:00:00Z,0.051
7.5,14.466,2021-05-22T23:00:00Z,0
8,14.072,2021-05-22T23:00:00Z,0.156
